game_id,season,game_date,home_team_id,away_team_id,home_team_name,away_team_name,home_team_abbr,away_team_abbr,day_of_week,month,is_weekend,is_holiday_period,rivalry_flag,nationally_televised_flag,home_team_win_pct_entering_game,away_team_win_pct_entering_game,home_team_recent_form,away_team_recent_form,home_score,away_score,home_win_flag,actual_attendance,attendance_tier,temperature_f,precipitation_flag,snow_flag,severe_weather_flag,weather_condition,promotion_flag,promotion_type,expected_promotion_lift_pct,promotion_cost,sponsor_value_estimate,sponsor_category,total_net_ticket_revenue,total_concession_revenue,total_merchandise_revenue,away_team_popularity,home_team_popularity,arena_capacity_feat,dow_ordinal,total_game_day_revenue,rolling_att_3,rolling_att_5,rolling_rev_3,rolling_rev_5,planned_avg_base_price
2990,2021,2021-12-05,13,27,Los Angeles Blaze,San Antonio Legends,LAB,SAT,Sunday,12,1,1,0,0,0.3904,0.4158,1.0,0.2,102,98,1,15754,Medium,19.8,1,1,0,Snow,0,None,0.0,0.0,0.0,,1969779.96,1076359.24,417882.98,0.75,0.73,19060,6,3464022.18,17302.333333333332,17083.0,3826313.936666666,3772745.628,198.10279999999997
2519,2021,2021-12-05,2,27,Boston Harbors,San Antonio Legends,BOS,SAT,Sunday,12,1,1,0,1,0.527,0.4158,0.6,1.0,100,102,0,18661,Sellout,19.1,1,1,0,Snow,1,Premium Experience,4.86,34194.06,15642.79,Tech,2336665.25,1283627.18,515060.66000000003,0.75,0.91,19156,6,4135353.09,17954.333333333332,17820.0,3984526.1566666667,3956210.0959999994,218.73426666666668
3461,2021,2021-12-05,25,13,Portland Pines,Los Angeles Blaze,POR,LAB,Sunday,12,1,1,0,0,0.5494,0.3904,0.6,0.6,121,131,0,19393,Sellout,24.5,1,1,0,Snow,1,Merchandise Giveaway,8.8,21379.24,59956.34,Healthcare,2426770.43,1374273.09,584185.89,0.73,0.7,19393,6,4385229.41,17877.0,17510.4,3923550.746666666,3818321.994,197.49200000000002
2676,2021,2021-12-05,6,11,Cleveland Comets,Houston Meteors,CLE,HOU,Sunday,12,1,1,0,0,0.3906,0.3736,0.2,0.8,109,110,0,16314,Medium,22.3,1,1,0,Snow,0,None,0.0,0.0,0.0,,2141712.82,1096157.31,425812.54000000004,0.71,0.74,19432,6,3663682.67,17791.333333333332,17934.4,3926495.6300000004,3948490.8219999997,198.3064
3618,2021,2021-12-05,29,6,Salt Lake Summit,Cleveland Comets,SLC,CLE,Sunday,12,1,1,0,0,0.2824,0.3906,0.6,0.2,116,115,1,17254,High,21.4,1,1,0,Snow,0,None,0.0,0.0,0.0,,2196859.56,1227689.88,464903.12,0.74,0.68,18206,6,3889452.56,16680.0,16205.6,3688527.013333333,3588534.164,197.08479999999997
2833,2021,2021-12-05,10,18,San Francisco Waves,Minneapolis Northstars,GSF,MIN,Sunday,12,1,1,0,1,0.5775,0.379,0.8,0.4,95,98,0,17782,Sellout,24.7,0,0,0,Clear,0,None,0.0,0.0,0.0,,2238805.85,1209374.6099999999,494135.45,0.6,0.95,18064,6,3942315.91,17476.333333333332,17303.0,3913252.1799999997,3853161.5260000005,219.54866666666666
3304,2021,2021-12-05,21,5,Oklahoma City Outlaws,Chicago Cyclones,OKC,CHI,Sunday,12,1,1,0,1,0.405,0.3354,0.4,0.2,115,110,1,17418,Sellout,20.0,1,0,0,Rain/Cold,0,None,0.0,0.0,0.0,,2192484.66,1174584.18,479178.79,0.83,0.67,18203,6,3846247.63,16896.333333333332,16084.4,3723340.3366666664,3528634.0479999995,213.84786666666668
3147,2021,2021-12-05,17,16,Milwaukee Barons,Miami Storm,MIL,MIA,Sunday,12,1,1,0,1,0.4602,0.5627,0.6,0.6,122,105,1,16842,Sellout,20.3,1,1,0,Snow,0,None,0.0,0.0,0.0,,2136593.94,1134974.49,463378.20999999996,0.84,0.8,17341,6,3734946.6399999997,15902.333333333334,16075.2,3512446.9766666666,3572500.328,216.4946666666667
3655,2021,2021-12-07,30,1,Washington Republic,Atlanta Flyers,WAS,ATL,Tuesday,12,0,1,0,0,0.3641,0.5792,0.6,0.2,103,108,0,18373,High,34.5,0,0,0,Clear,0,None,0.0,0.0,0.0,,2377111.83,1176930.95,477356.02,0.72,0.66,20356,1,4031398.8000000003,18199.0,18174.8,4000268.0066666664,4005675.3880000003,183.10426666666663
2870,2021,2021-12-07,10,3,San Francisco Waves,Brooklyn Bridgers,GSF,BKN,Tuesday,12,0,1,0,1,0.5775,0.4762,1.0,0.4,126,135,0,15530,Medium,18.5,1,1,0,Snow,0,None,0.0,0.0,0.0,,2031712.92,991223.9299999999,425044.13,0.78,0.95,18064,1,3447980.9799999995,17382.333333333332,17393.0,3857275.1133333333,3886486.1340000005,205.9753333333333
3027,2021,2021-12-07,14,21,Los Angeles Stars,Oklahoma City Outlaws,LAS,OKC,Tuesday,12,0,1,0,1,0.4809,0.405,0.6,0.4,121,137,0,18218,Sellout,9.0,1,1,0,Snow,1,Community Night,4.05,10294.34,43310.4,Financial,2331714.18,1183049.41,485320.83999999997,0.67,0.97,19060,1,4000084.4299999997,18239.666666666668,17948.6,4029985.566666667,3959772.8620000007,206.38253333333336
3498,2021,2021-12-07,26,28,Sacramento Capitals,Toronto Towers,SAC,TOR,Tuesday,12,0,1,0,0,0.3936,0.4652,0.4,0.4,120,119,1,16215,High,28.1,0,0,0,Clear,1,Theme Night,6.88,16981.49,10864.3,Auto,2060571.33,1066526.25,445382.67000000004,0.79,0.63,17608,1,3572480.25,15909.0,15617.6,3536086.0233333334,3459119.168,182.49346666666668
2556,2021,2021-12-07,3,26,Brooklyn Bridgers,Sacramento Capitals,BKN,SAC,Tuesday,12,0,1,0,0,0.4762,0.3936,1.0,0.3333,128,145,0,15795,High,29.9,0,0,0,Clear,1,Food Voucher,4.9,12535.53,56645.47,Tech,2051912.64,1076665.41,411197.75,0.63,0.78,17732,1,3539775.8,16805.0,16249.6,3725817.6300000004,3609448.8159999996,185.54746666666665
3341,2021,2021-12-07,22,21,Orlando Rays,Oklahoma City Outlaws,ORL,OKC,Tuesday,12,0,1,0,0,0.2,0.405,0.6,0.4,115,114,1,15410,Medium,14.0,0,0,0,Clear,0,None,0.0,0.0,0.0,,1981927.09,988901.1599999999,397638.68,0.67,0.57,18846,1,3368466.93,16609.666666666668,16583.0,3660132.723333333,3663628.574,181.27186666666665
2713,2021,2021-12-07,7,11,Dallas Wranglers,Houston Meteors,DAL,HOU,Tuesday,12,0,1,0,0,0.4395,0.3736,0.6,0.8,117,118,0,16067,Medium,26.2,1,1,0,Snow,0,None,0.0,0.0,0.0,,2057785.9100000001,998315.8,410416.77,0.71,0.76,19200,1,3466518.48,17946.333333333332,17600.2,3950274.536666667,3882813.668,185.14026666666663
3184,2021,2021-12-07,18,17,Minneapolis Northstars,Milwaukee Barons,MIN,MIL,Tuesday,12,0,1,0,0,0.379,0.4602,0.2,0.2,126,133,0,16474,Medium,12.7,1,0,0,Rain/Cold,1,Corporate Partner Night,2.04,5107.03,18735.2,Retail,2074193.7,1088219.6600000001,432512.97,0.8,0.6,18978,1,3594926.33,16692.0,16444.4,3648845.0000000005,3620533.4239999996,181.88266666666667
3378,2021,2021-12-08,23,4,Philadelphia Founders,Charlotte Crowns,PHI,CHA,Wednesday,12,0,1,0,1,0.5619,0.2887,0.6,0.2,98,99,0,20478,Sellout,11.5,0,0,0,Clear,1,Family Night,6.48,8178.31,74124.57,Auto,2513112.35,1406971.1800000002,575202.27,0.61,0.81,20478,2,4495285.800000001,18945.666666666668,19087.6,4236470.226666667,4262778.073999999,203.12493333333333
2593,2021,2021-12-08,4,6,Charlotte Crowns,Cleveland Comets,CHA,CLE,Wednesday,12,0,1,0,0,0.2887,0.3906,0.4,0.6,126,145,0,16800,High,34.0,0,0,0,Clear,1,Food Voucher,4.24,10603.05,9808.76,Tech,2134339.77,1172788.08,439058.89,0.74,0.61,19077,2,3746186.74,18526.666666666668,18013.8,4125873.8633333333,4002135.0739999996,182.08626666666663
3064,2021,2021-12-08,15,12,Memphis Blues,Indianapolis Racers,MEM,IND,Wednesday,12,0,1,0,0,0.3356,0.3859,0.6,0.8,114,131,0,15649,Medium,34.2,0,0,0,Clear,0,None,0.0,0.0,0.0,,1979092.1199999999,995709.06,419215.94,0.65,0.62,17794,2,3394017.1199999996,16213.666666666666,16109.8,3611490.39,3579932.8899999997,182.28986666666665
3535,2021,2021-12-08,27,16,San Antonio Legends,Miami Storm,SAT,MIA,Wednesday,12,0,1,0,1,0.4158,0.5627,1.0,0.4,116,115,1,18418,Sellout,52.4,0,0,0,Clear,1,Merchandise Giveaway,9.69,24271.64,30430.18,Beverage,2274237.21,1204163.1,555476.1699999999,0.84,0.75,18418,2,4033876.48,16743.333333333332,17083.4,3760593.2533333334,3842343.78,201.90333333333336
2907,2021,2021-12-08,11,10,Houston Meteors,San Francisco Waves,HOU,GSF,Wednesday,12,0,1,0,1,0.3736,0.5775,0.4,0.6,122,116,1,16624,High,14.8,1,1,0,Snow,1,Corporate Partner Night,2.82,4642.56,67790.63,Retail,2115759.89,1057081.97,457846.74,0.95,0.71,18055,2,3630688.6000000006,15181.0,15299.6,3317224.0,3345714.4899999998,201.08893333333333
3221,2021,2021-12-08,19,8,New Orleans Crescents,Denver Peaks,NOR,DEN,Wednesday,12,0,1,0,0,0.3898,0.424,0.4,0.4,120,119,1,13730,Medium,29.3,1,1,0,Snow,0,None,0.0,0.0,0.0,,1707246.99,861699.0900000001,360698.7,0.69,0.59,16867,2,2929644.7800000003,15665.666666666666,15666.6,3483960.8233333337,3483597.6259999997,181.67906666666664
2750,2021,2021-12-08,8,25,Denver Peaks,Portland Pines,DEN,POR,Wednesday,12,0,1,0,0,0.424,0.5494,0.4,0.8,118,125,0,18470,High,17.6,1,1,0,Snow,1,Community Night,5.39,9132.51,19697.29,Healthcare,2375055.83,1210695.4,503373.57,0.7,0.69,19520,2,4089124.8,18625.0,18641.6,4123043.613333333,4103047.734,183.71506666666664
2944,2021,2021-12-09,12,24,Indianapolis Racers,Phoenix Firebirds,IND,PHX,Thursday,12,0,1,0,0,0.3859,0.4954,0.6,0.4,106,105,1,16219,High,19.7,0,0,0,Clear,1,Student Discount,3.98,3165.93,74597.16,Auto,2000698.3399999999,1039739.7,441814.14,0.86,0.65,17923,3,3482252.18,16440.666666666668,16482.0,3654801.453333333,3656089.732,182.90066666666667
3101,2021,2021-12-09,16,29,Miami Storm,Salt Lake Summit,MIA,SLC,Thursday,12,0,1,0,1,0.5627,0.2824,0.4,0.2,107,103,1,18225,High,34.5,0,0,0,Clear,0,None,0.0,0.0,0.0,,2345467.52,1180841.87,502641.83999999997,0.68,0.84,19600,3,4028951.23,18875.666666666668,19033.6,4209759.526666666,4268957.006,203.73573333333334
2473,2021,2021-12-09,1,12,Atlanta Flyers,Indianapolis Racers,ATL,IND,Thursday,12,0,1,0,0,0.5792,0.3859,0.6,0.5,96,97,0,18226,High,44.6,0,0,0,Clear,0,None,0.0,0.0,0.0,,2328777.48,1220067.4,489613.61,0.65,0.72,19621,3,4038458.4899999998,16810.0,17433.4,3744220.556666666,3885701.568,184.32586666666666
2630,2021,2021-12-09,5,2,Chicago Cyclones,Boston Harbors,CHI,BOS,Thursday,12,0,1,0,1,0.3354,0.527,0.4,0.6,101,102,0,20917,Sellout,23.1,0,0,0,Clear,1,Theme Night,7.88,19059.8,60847.54,Auto,2611760.77,1411608.21,568069.4600000001,0.91,0.83,20917,3,4591438.44,19233.0,19694.4,4273469.106666666,4390280.816,203.53213333333332
3258,2021,2021-12-09,20,14,New York Empire,Los Angeles Stars,NYE,LAS,Thursday,12,0,1,0,1,0.4778,0.4809,0.6,0.8,107,108,0,19513,Sellout,27.5,0,0,0,Clear,1,Food Voucher,5.23,12229.9,24188.38,Healthcare,2429684.8,1430654.17,557707.95,0.97,0.88,19812,3,4418046.92,18461.666666666668,18920.6,4054667.03,4190926.6480000005,204.55013333333332
3572,2021,2021-12-09,28,20,Toronto Towers,New York Empire,TOR,NYE,Thursday,12,0,1,0,1,0.4652,0.4778,0.2,0.4,123,122,1,19028,Sellout,10.4,1,1,0,Snow,1,Merchandise Giveaway,8.38,22920.04,33946.0,Auto,2399039.39,1248961.06,560571.35,0.88,0.79,19800,3,4208571.8,17432.0,18354.2,3814673.67,4028112.9579999996,202.71773333333334
3415,2021,2021-12-09,24,18,Phoenix Firebirds,Minneapolis Northstars,PHX,MIN,Thursday,12,0,1,0,0,0.4954,0.379,0.8,0.2,114,106,1,14914,Medium,26.6,1,1,0,Snow,1,Community Night,4.63,8736.67,69274.93,Beverage,1922054.02,943334.0499999999,386919.24,0.6,0.86,17125,3,3252307.3099999996,15014.0,15654.0,3296155.09,3446605.4119999995,187.17626666666666
2787,2021,2021-12-09,8,20,Denver Peaks,New York Empire,DEN,NYE,Thursday,12,0,1,0,1,0.424,0.4778,0.2,0.6,102,115,0,18109,High,46.6,0,0,0,Clear,0,None,0.0,0.0,0.0,,2288361.56,1188850.55,489976.5,0.88,0.69,19520,3,3967188.6100000003,18857.666666666668,18773.0,4189705.556666666,4150759.545999999,200.68173333333334
3138,2021,2021-12-10,17,22,Milwaukee Barons,Orlando Rays,MIL,ORL,Friday,12,1,1,0,0,0.4602,0.2,0.4,0.4,97,82,1,15866,High,36.0,1,0,0,Rain/Cold,1,Corporate Partner Night,2.38,5247.92,36813.19,Tech,1975772.96,1095493.98,407853.07,0.57,0.8,17341,4,3479120.01,16378.0,16378.0,3633946.9299999997,3641682.476,199.52800000000002
3452,2021,2021-12-10,25,16,Portland Pines,Miami Storm,POR,MIA,Friday,12,1,1,0,1,0.5494,0.5627,0.8,0.4,97,96,1,19123,Sellout,28.2,0,0,0,Clear,0,None,0.0,0.0,0.0,,2378802.61,1290312.13,516788.01,0.84,0.7,19393,4,4185902.75,17877.0,18027.2,3942034.276666666,3970712.964,214.4586666666667
3609,2021,2021-12-10,29,9,Salt Lake Summit,Detroit Motors,SLC,DET,Friday,12,1,1,0,0,0.2824,0.2118,0.4,0.4,109,104,1,16009,Medium,21.5,1,0,0,Rain/Cold,0,None,0.0,0.0,0.0,,1993582.69,1090872.2,408978.2,0.58,0.68,18206,4,3493433.09,17295.666666666668,16469.8,3872871.35,3651263.1520000002,197.08479999999997
2981,2021,2021-12-10,13,18,Los Angeles Blaze,Minneapolis Northstars,LAB,MIN,Friday,12,1,1,0,0,0.3904,0.379,1.0,0.4,96,95,1,16885,High,28.7,1,0,0,Rain/Cold,0,None,0.0,0.0,0.0,,2176864.5,1119163.9,439704.97,0.6,0.73,19060,4,3735733.37,16734.666666666668,17256.2,3707476.0666666664,3814888.9119999995,198.10279999999997
3295,2021,2021-12-10,21,4,Oklahoma City Outlaws,Charlotte Crowns,OKC,CHA,Friday,12,1,1,0,0,0.405,0.2887,0.6,0.0,109,110,0,16106,High,8.1,0,0,0,Clear,0,None,0.0,0.0,0.0,,2102162.3200000003,1101320.8900000001,425768.86,0.61,0.67,18203,4,3629252.0700000003,16782.666666666668,16723.0,3698277.5566666666,3685630.8,196.8812
2510,2021,2021-12-10,2,15,Boston Harbors,Memphis Blues,BOS,MEM,Friday,12,1,1,0,1,0.527,0.3356,0.2,1.0,127,115,1,19156,Sellout,39.7,0,0,0,Clear,1,Food Voucher,5.07,12622.6,39645.3,Healthcare,2366614.56,1399305.95,519574.62,0.62,0.91,19156,4,4285495.13,18232.333333333332,17923.2,4015516.64,3977495.6379999993,218.73426666666668
2824,2021,2021-12-10,9,6,Detroit Motors,Cleveland Comets,DET,CLE,Friday,12,1,1,0,0,0.2118,0.3906,0.2,0.6,113,131,0,18879,High,18.3,0,0,0,Clear,0,None,0.0,0.0,0.0,,2398442.07,1277846.5899999999,485156.65,0.74,0.58,20491,4,4161445.3099999996,18707.333333333332,18347.8,4100995.2233333346,4042662.732,195.04879999999997
2667,2021,2021-12-10,6,12,Cleveland Comets,Indianapolis Racers,CLE,IND,Friday,12,1,1,0,0,0.3906,0.3859,0.8,0.4,105,104,1,17632,High,32.0,1,1,0,Snow,1,Premium Experience,3.49,33193.61,58017.53,Auto,2287525.76,1166493.8900000001,468696.17,0.65,0.74,19432,4,3922715.82,17204.0,17734.6,3836194.153333334,3918485.4579999996,198.3064
2547,2021,2021-12-11,3,6,Brooklyn Bridgers,Cleveland Comets,BKN,CLE,Saturday,12,1,1,0,0,0.4762,0.3906,0.2,0.6,120,129,0,17732,Sellout,26.7,0,0,0,Clear,1,Merchandise Giveaway,8.09,25173.28,61967.02,Beverage,2170706.0700000003,1239412.97,523124.11,0.74,0.78,17732,5,3933243.15,16159.333333333334,16489.2,3603660.6333333333,3675002.5,199.12079999999997
2861,2021,2021-12-11,10,12,San Francisco Waves,Indianapolis Racers,GSF,IND,Saturday,12,1,1,0,1,0.5775,0.3859,0.6,0.6,109,108,1,17421,Sellout,8.7,0,0,0,Clear,1,Premium Experience,3.95,34236.84,50627.77,Beverage,2228539.8200000003,1214352.0,499408.95,0.65,0.95,18064,5,3942300.7700000005,16865.333333333332,17148.2,3735960.013333333,3826010.6859999998,219.54866666666666
3489,2021,2021-12-11,26,8,Sacramento Capitals,Denver Peaks,SAC,DEN,Saturday,12,1,1,0,0,0.3936,0.424,0.8,0.2,97,96,1,15012,Medium,27.9,0,0,0,Clear,1,Community Night,4.76,9735.95,59462.56,Financial,1891502.07,981187.49,384862.3,0.69,0.63,17608,5,3257551.86,16090.0,15895.8,3573000.9333333336,3527541.29,196.06680000000003
2704,2021,2021-12-11,6,5,Cleveland Comets,Chicago Cyclones,CLE,CHI,Saturday,12,1,1,0,1,0.3906,0.3354,0.2,0.2,103,100,1,19432,Sellout,44.4,0,0,0,Clear,1,Corporate Partner Night,3.51,5460.04,70853.54,Tech,2353360.29,1383819.08,519909.95,0.83,0.74,19432,5,4257089.32,17052.333333333332,17464.0,3794112.303333333,3873177.076,215.2730666666667
3175,2021,2021-12-11,18,19,Minneapolis Northstars,New Orleans Crescents,MIN,NOR,Saturday,12,1,1,0,0,0.379,0.3898,0.8,0.4,98,99,0,18446,Sellout,17.2,0,0,0,Clear,1,Food Voucher,5.52,12522.87,40939.14,Beverage,2308671.1,1387876.97,502083.78,0.59,0.6,18978,5,4198631.850000001,16646.0,16444.4,3625163.813333334,3594519.022,195.45600000000002
3018,2021,2021-12-11,14,3,Los Angeles Stars,Brooklyn Bridgers,LAS,BKN,Saturday,12,1,1,0,1,0.4809,0.4762,0.6,0.4,122,121,1,19060,Sellout,60.4,0,0,0,Clear,1,Corporate Partner Night,2.2,5632.72,45020.07,Tech,2354977.27,1355049.72,521494.44,0.78,0.97,19060,5,4231521.430000001,18329.0,18130.8,4034257.1199999996,4002356.2300000004,219.95586666666668
3332,2021,2021-12-11,22,25,Orlando Rays,Portland Pines,ORL,POR,Saturday,12,1,1,0,0,0.2,0.5494,0.2,0.4,129,128,1,17810,High,25.3,1,0,0,Rain/Cold,1,Student Discount,3.82,3514.13,66719.96,Beverage,2253449.99,1207755.91,488697.58,0.7,0.57,18846,5,3949903.4800000004,16208.666666666666,16462.8,3563344.696666667,3643085.968,194.8452
3646,2021,2021-12-11,29,13,Salt Lake Summit,Los Angeles Blaze,SLC,LAB,Saturday,12,1,1,0,0,0.2824,0.3904,0.8,0.2,107,106,1,16182,High,20.0,0,0,0,Clear,0,None,0.0,0.0,0.0,,2053843.53,1092682.42,427121.7,0.73,0.68,18206,5,3573647.6500000004,16786.666666666668,16660.6,3719507.01,3689693.3380000005,197.08479999999997
2898,2021,2021-12-12,11,1,Houston Meteors,Atlanta Flyers,HOU,ATL,Sunday,12,1,1,0,0,0.3736,0.5792,0.4,0.0,121,104,1,15232,Medium,32.8,1,1,0,Snow,0,None,0.0,0.0,0.0,,1863370.44,1010460.21,399163.45,0.72,0.71,18055,6,3272994.1,15683.666666666666,15606.0,3427453.7000000007,3410371.546,197.69559999999998
2584,2021,2021-12-12,4,29,Charlotte Crowns,Salt Lake Summit,CHA,SLC,Sunday,12,1,1,0,0,0.2887,0.2824,0.0,0.6,121,122,0,17594,High,37.7,0,0,0,Clear,1,Corporate Partner Night,3.57,5408.86,65946.56,Tech,2302185.26,1186315.44,475348.22000000003,0.68,0.61,19077,6,3963848.92,18300.333333333332,18017.6,4091464.726666667,4000879.696,195.65959999999998
3055,2021,2021-12-12,15,1,Memphis Blues,Atlanta Flyers,MEM,ATL,Sunday,12,1,1,0,0,0.3356,0.5792,0.6,0.2,101,84,1,16737,High,35.4,0,0,0,Clear,1,Community Night,4.98,8888.68,22720.27,Retail,2140877.81,1153815.95,451124.45,0.72,0.62,17794,6,3745818.21,16072.333333333334,16187.2,3549409.8799999994,3586544.0579999997,195.8632
2741,2021,2021-12-12,7,11,Dallas Wranglers,Houston Meteors,DAL,HOU,Sunday,12,1,1,0,0,0.4395,0.3736,0.6,0.8,108,99,1,17454,High,5.0,0,0,0,Clear,0,None,0.0,0.0,0.0,,2281754.46,1199865.06,455134.89,0.71,0.76,19200,6,3936754.41,17805.666666666668,17058.6,3888682.5966666676,3744003.6859999998,198.71359999999999
3683,2021,2021-12-12,30,13,Washington Republic,Los Angeles Blaze,WAS,LAB,Sunday,12,1,1,0,0,0.3641,0.3904,0.4,0.6,123,122,1,19044,High,15.0,1,1,0,Snow,1,Food Voucher,5.78,13036.35,49789.04,Healthcare,2363648.06,1420648.34,515677.86,0.73,0.66,20356,6,4299974.260000001,17964.0,18112.2,3932696.0700000003,3972995.7160000005,196.67759999999998
3369,2021,2021-12-12,23,12,Philadelphia Founders,Indianapolis Racers,PHI,IND,Sunday,12,1,1,0,1,0.5619,0.3859,0.8,0.6,105,101,1,20478,Sellout,22.7,0,0,0,Clear,0,None,0.0,0.0,0.0,,2547818.57,1465275.8800000001,596214.77,0.65,0.81,20478,6,4609309.220000001,19576.333333333332,19087.6,4349208.78,4243850.352,216.69826666666668
3212,2021,2021-12-12,19,28,New Orleans Crescents,Toronto Towers,NOR,TOR,Sunday,12,1,1,0,0,0.3898,0.4652,0.6,0.4,129,130,0,16261,Sellout,20.8,0,0,0,Clear,1,Corporate Partner Night,3.29,4759.34,38139.33,Auto,2083762.25,1129791.35,435033.25,0.79,0.59,16867,6,3648586.85,15300.0,15489.0,3370530.456666667,3424639.704,195.2524
3526,2021,2021-12-12,26,21,Sacramento Capitals,Oklahoma City Outlaws,SAC,OKC,Sunday,12,1,1,0,0,0.3936,0.405,0.2,0.4,126,125,1,16764,Sellout,31.1,0,0,0,Clear,1,Student Discount,3.82,3441.28,6751.31,Tech,2082967.96,1143607.9,443284.70999999996,0.67,0.63,17608,6,3669860.57,15714.0,15790.8,3447206.8800000004,3487658.036,196.06680000000003
2935,2021,2021-12-14,12,5,Indianapolis Racers,Chicago Cyclones,IND,CHI,Tuesday,12,0,1,0,1,0.3859,0.3354,1.0,0.2,118,119,0,16129,High,5.0,0,0,0,Clear,0,None,0.0,0.0,0.0,,2065826.76,1064691.51,432439.42,0.83,0.65,17923,1,3562957.69,16920.333333333332,16348.4,3720154.6200000006,3596498.3219999997,199.86733333333336
2778,2021,2021-12-14,8,11,Denver Peaks,Houston Meteors,DEN,HOU,Tuesday,12,0,1,0,0,0.424,0.3736,0.8,0.8,97,98,0,18732,Sellout,9.3,0,0,0,Clear,0,None,0.0,0.0,0.0,,2397873.44,1248226.43,512569.02,0.71,0.69,19520,1,4158668.89,18600.333333333332,18490.8,4092654.1533333324,4085088.85,183.71506666666664
2464,2021,2021-12-14,1,25,Atlanta Flyers,Portland Pines,ATL,POR,Tuesday,12,0,1,0,0,0.5792,0.5494,0.3333,0.5,128,127,1,18307,High,39.1,0,0,0,Clear,1,Student Discount,4.82,3628.7,53164.92,Tech,2348714.32,1186107.03,528005.15,0.7,0.72,19621,1,4062826.4999999995,17572.0,17154.4,3915454.396666666,3812986.0340000005,184.32586666666666
3563,2021,2021-12-14,27,10,San Antonio Legends,San Francisco Waves,SAT,GSF,Tuesday,12,0,1,0,1,0.4158,0.5775,0.4,0.0,110,114,0,18418,Sellout,44.5,0,0,0,Clear,1,Family Night,5.26,9179.16,62623.75,Beverage,2298512.14,1262970.86,537375.69,0.95,0.75,18418,1,4098858.69,17070.666666666668,17281.8,3813538.1633333336,3845949.476,201.90333333333336
3406,2021,2021-12-14,24,5,Phoenix Firebirds,Chicago Cyclones,PHX,CHI,Tuesday,12,0,1,0,1,0.4954,0.3354,0.6,0.4,112,105,1,17125,Sellout,27.2,0,0,0,Clear,1,Theme Night,6.61,19293.49,8023.33,Retail,2105685.42,1147969.73,482896.08,0.83,0.86,17125,1,3736551.23,15331.333333333334,15378.4,3370946.6766666663,3370550.8079999997,204.14293333333333
3249,2021,2021-12-14,20,25,New York Empire,Portland Pines,NYE,POR,Tuesday,12,0,1,0,1,0.4778,0.5494,0.4,0.8,103,111,0,17990,High,48.4,0,0,0,Clear,0,None,0.0,0.0,0.0,,2332865.69,1186958.59,467822.85,0.7,0.88,19812,1,3987647.1300000004,18606.0,18860.8,4118465.2566666664,4179672.3,204.55013333333332
3092,2021,2021-12-14,16,8,Miami Storm,Denver Peaks,MIA,DEN,Tuesday,12,0,1,0,1,0.5627,0.424,0.4,0.6,114,115,0,18138,High,33.5,1,1,0,Snow,0,None,0.0,0.0,0.0,,2338052.45,1177755.54,499388.77,0.69,0.84,19600,1,4015196.7600000002,18641.0,18758.6,4161872.1999999993,4195979.658,203.73573333333334
2621,2021,2021-12-14,4,17,Charlotte Crowns,Milwaukee Barons,CHA,MIL,Tuesday,12,0,1,0,0,0.2887,0.4602,0.4,0.2,95,94,1,17677,High,38.9,0,0,0,Clear,1,Theme Night,6.12,16677.57,26356.9,Financial,2255745.4699999997,1173818.26,475434.55,0.8,0.61,19077,1,3904998.2799999993,17806.0,17994.8,3982772.9333333336,4017531.45,182.08626666666663
2972,2021,2021-12-15,13,21,Los Angeles Blaze,Oklahoma City Outlaws,LAB,OKC,Wednesday,12,0,1,0,0,0.3904,0.405,0.6,0.2,129,130,0,18539,Sellout,28.7,0,0,0,Clear,1,Theme Night,6.71,16997.0,5600.76,Tech,2297748.13,1223249.74,504610.99,0.67,0.73,19060,2,4025608.8600000003,16955.0,16909.2,3751784.92,3735739.472,184.52946666666665
2501,2021,2021-12-15,1,17,Atlanta Flyers,Milwaukee Barons,ATL,MIL,Wednesday,12,0,1,0,0,0.5792,0.4602,0.4,1.0,128,127,1,16163,Medium,28.9,1,0,0,Rain/Cold,0,None,0.0,0.0,0.0,,2065077.04,995678.13,441081.29000000004,0.8,0.72,19621,2,3501836.46,17884.0,17392.6,3969596.1333333324,3866789.332,184.32586666666666
3286,2021,2021-12-15,21,16,Oklahoma City Outlaws,Miami Storm,OKC,MIA,Wednesday,12,0,1,0,1,0.405,0.5627,0.2,0.4,127,142,0,17218,High,23.0,1,1,0,Snow,1,Merchandise Giveaway,9.86,20347.23,46428.11,Retail,2172612.35,1127451.15,502349.73,0.84,0.67,18203,2,3802413.23,16525.0,16842.6,3676411.9433333334,3729104.142,200.27453333333335
2815,2021,2021-12-15,9,24,Detroit Motors,Phoenix Firebirds,DET,PHX,Wednesday,12,0,1,0,0,0.2118,0.4954,0.8,0.4,127,142,0,18329,High,42.5,1,0,0,Rain/Cold,1,Premium Experience,4.87,26760.03,37259.97,Financial,2343419.35,1187812.55,488329.32,0.86,0.58,20491,2,4019561.22,19125.666666666668,18524.2,4240675.466666668,4069724.524,181.47546666666665
3600,2021,2021-12-15,28,22,Toronto Towers,Orlando Rays,TOR,ORL,Wednesday,12,0,1,0,0,0.4652,0.2,0.6,0.6,114,94,1,19093,Sellout,23.1,1,1,0,Snow,1,Merchandise Giveaway,9.39,19911.51,54302.66,Financial,2428187.14,1267838.97,544469.91,0.57,0.79,19800,2,4240496.0200000005,18215.666666666668,18224.8,4005840.9633333334,4002353.38,185.75106666666665
