is_weekend,is_holiday_period,rivalry_flag,nationally_televised_flag,promotion_flag,expected_promotion_lift_pct,home_team_win_pct_entering_game,away_team_win_pct_entering_game,home_team_recent_form,away_team_recent_form,home_team_popularity,away_team_popularity,temperature_f,snow_flag,severe_weather_flag,precipitation_flag,arena_capacity_feat,rolling_att_3,rolling_att_5,dow_ordinal,month,promotion_type,actual_attendance,game_id,season,game_date
0,1,0,1,1,5.99,0.379,0.527,0.6,0.8,0.6,0.91,56.3,0,0,1,18978,17963.333333333332,17780.8,1,1,Community Night,17399,3195,2021,2022-01-11
0,1,0,1,0,0.0,0.3859,0.5775,0.6,0.4,0.65,0.95,27.3,0,0,0,17923,16640.666666666668,17094.6,2,1,None,16537,2918,2021,2022-01-12
0,1,0,0,1,6.8,0.3356,0.3904,0.4,0.6,0.62,0.73,27.7,0,0,1,17794,15068.666666666666,15930.6,2,1,Theme Night,15506,3075,2021,2022-01-12
0,1,0,1,0,0.0,0.2887,0.527,0.8,0.2,0.61,0.91,25.4,0,0,0,19077,18354.666666666668,18245.4,2,1,None,17406,2604,2021,2022-01-12
0,1,0,0,0,0.0,0.3898,0.424,0.2,0.2,0.59,0.69,14.3,0,0,0,16867,14864.666666666666,14796.0,2,1,None,15313,3232,2021,2022-01-12
0,1,0,0,1,3.56,0.4158,0.3898,0.6,0.4,0.75,0.59,18.5,0,0,0,18418,18261.0,17781.2,2,1,Student Discount,16824,3546,2021,2022-01-12
0,1,0,0,1,3.92,0.424,0.4954,0.8,0.6,0.69,0.86,18.0,0,0,0,19520,18949.333333333332,18892.8,2,1,Corporate Partner Night,19520,2761,2021,2022-01-12
0,1,0,1,1,3.87,0.5619,0.3904,0.2,0.4,0.81,0.73,36.9,0,0,1,20478,19196.666666666668,19660.2,2,1,Corporate Partner Night,19499,3389,2021,2022-01-12
0,1,0,0,1,5.58,0.4954,0.3904,0.6,0.4,0.86,0.73,17.7,0,0,0,17125,16116.666666666666,15968.2,3,1,Community Night,16303,3426,2021,2022-01-13
0,1,0,0,1,4.31,0.2118,0.379,0.4,0.4,0.58,0.6,27.4,0,0,0,20491,19400.333333333332,19686.8,3,1,Student Discount,19683,2798,2021,2022-01-13
0,1,0,1,0,0.0,0.3354,0.2,0.4,0.4,0.83,0.57,13.5,1,0,1,20917,19408.333333333332,19529.6,3,1,None,18354,2641,2021,2022-01-13
0,1,0,0,1,4.37,0.4652,0.4602,0.6,0.8,0.79,0.8,35.4,0,0,1,19800,18628.0,18269.6,3,1,Premium Experience,18380,3583,2021,2022-01-13
0,1,0,0,0,0.0,0.3904,0.2887,1.0,0.6,0.73,0.61,44.2,0,0,0,19060,18532.0,18743.2,3,1,None,16083,2955,2021,2022-01-13
0,1,0,1,0,0.0,0.5627,0.5619,0.4,0.8,0.84,0.81,25.2,0,0,0,19600,18416.0,18411.0,3,1,None,19417,3112,2021,2022-01-13
0,1,0,1,0,0.0,0.4778,0.4652,0.2,0.6,0.88,0.79,40.7,0,0,0,19812,19005.333333333332,18965.4,3,1,None,19083,3269,2021,2022-01-13
0,1,0,0,1,3.34,0.5792,0.3904,0.4,0.5,0.72,0.73,27.8,0,0,1,19621,18291.333333333332,18542.2,3,1,Corporate Partner Night,18209,2484,2021,2022-01-13
1,1,0,0,1,4.31,0.3906,0.379,0.4,0.6,0.74,0.6,30.2,0,0,0,19432,18274.333333333332,18009.0,4,1,Premium Experience,19432,2678,2021,2022-01-14
1,1,0,0,0,0.0,0.405,0.3859,0.6,0.6,0.67,0.65,25.6,1,0,1,18203,16317.0,16448.0,4,1,None,15097,3306,2021,2022-01-14
1,1,0,1,0,0.0,0.5775,0.2,0.6,0.2,0.95,0.57,45.5,0,0,0,18064,17904.333333333332,17236.0,4,1,None,17335,2835,2021,2022-01-14
1,1,0,0,1,3.8,0.2824,0.2,0.8,0.4,0.68,0.57,8.2,1,0,1,18206,16908.666666666668,16774.2,4,1,Student Discount,16543,3620,2021,2022-01-14
1,1,0,0,0,0.0,0.5494,0.3356,0.4,0.8,0.7,0.62,11.2,0,0,0,19393,17468.0,17987.6,4,1,None,17531,3463,2021,2022-01-14
1,1,0,1,1,8.92,0.527,0.2887,0.6,0.0,0.91,0.61,40.8,0,0,1,19156,19063.666666666668,19036.2,4,1,Merchandise Giveaway,19156,2521,2021,2022-01-14
1,1,0,0,1,9.39,0.3904,0.4602,1.0,0.4,0.73,0.8,33.2,0,0,0,19060,17539.666666666668,18147.8,4,1,Merchandise Giveaway,19024,2992,2021,2022-01-14
1,1,1,1,1,5.05,0.4602,0.527,0.8,0.6,0.8,0.91,21.8,1,0,1,17341,15604.333333333334,16299.0,4,1,Family Night,17341,3149,2021,2022-01-14
1,1,0,0,1,4.86,0.4762,0.379,0.8,0.6,0.78,0.6,41.5,0,0,0,17732,16483.333333333332,16568.2,5,1,Food Voucher,17440,2558,2021,2022-01-15
1,1,0,1,0,0.0,0.3936,0.5627,0.6,0.4,0.63,0.84,34.9,0,0,0,17608,16522.666666666668,16176.8,5,1,None,17039,3500,2021,2022-01-15
1,1,0,0,0,0.0,0.3641,0.4158,0.6,0.6,0.66,0.75,24.4,0,0,0,20356,19307.333333333332,18800.8,5,1,None,18147,3657,2021,2022-01-15
1,1,0,1,1,5.63,0.4809,0.4778,0.4,0.2,0.97,0.88,13.1,1,0,1,19060,18722.0,18762.4,5,1,Food Voucher,19060,3029,2021,2022-01-15
1,1,0,1,1,5.1,0.3736,0.5619,0.8,0.4,0.71,0.81,5.0,0,0,0,18055,16863.666666666668,16867.6,5,1,Food Voucher,17100,2872,2021,2022-01-15
1,1,0,0,0,0.0,0.379,0.5494,0.4,0.6,0.6,0.7,11.0,1,0,1,18978,17531.666666666668,17767.2,5,1,None,16455,3186,2021,2022-01-15
1,1,0,0,1,3.05,0.2,0.3904,0.6,0.8,0.57,0.73,36.2,0,0,0,18846,16799.333333333332,16801.0,5,1,Premium Experience,18326,3343,2021,2022-01-15
1,1,0,0,0,0.0,0.4395,0.3356,0.6,0.6,0.76,0.62,27.9,0,0,0,19200,17629.666666666668,18009.4,5,1,None,16818,2715,2021,2022-01-15
1,1,0,0,1,8.69,0.3898,0.3356,0.6,0.4,0.59,0.62,22.1,1,0,1,16867,15545.0,14928.6,6,1,Merchandise Giveaway,15463,3223,2021,2022-01-16
1,1,0,1,0,0.0,0.3736,0.4809,0.8,0.4,0.71,0.97,39.9,0,0,0,18055,16545.333333333332,16676.6,6,1,None,17760,2909,2021,2022-01-16
1,1,0,1,0,0.0,0.5619,0.3906,0.6,0.2,0.81,0.74,25.9,0,0,0,20478,19958.0,19513.4,6,1,None,19972,3380,2021,2022-01-16
1,1,0,0,1,3.09,0.4158,0.2,0.8,0.6,0.75,0.57,27.4,0,0,0,18418,17729.666666666668,17636.6,6,1,Student Discount,16827,3537,2021,2022-01-16
1,1,0,0,0,0.0,0.2887,0.405,0.6,0.5,0.61,0.67,39.8,0,0,0,19077,18520.0,18309.4,6,1,None,16667,2595,2021,2022-01-16
1,1,0,0,0,0.0,0.3356,0.2824,0.6,0.4,0.62,0.68,33.2,0,0,0,17794,15139.0,15473.0,6,1,None,17794,3066,2021,2022-01-16
1,1,0,0,1,4.64,0.424,0.3904,0.4,0.6,0.69,0.73,54.0,0,0,0,19520,18949.333333333332,18892.8,6,1,Community Night,18689,2752,2021,2022-01-16
0,1,0,1,1,4.32,0.5627,0.4158,0.8,0.4,0.84,0.75,27.5,0,0,0,19600,18355.0,18598.0,1,1,Student Discount,17260,3103,2021,2022-01-18
0,1,0,1,1,5.02,0.4954,0.5775,0.8,0.4,0.86,0.95,21.0,1,0,1,17125,16388.666666666668,16300.8,1,1,Community Night,15869,3417,2021,2022-01-18
0,1,0,0,1,5.54,0.3859,0.2118,0.6,0.4,0.65,0.58,29.3,0,0,0,17923,17125.333333333332,16817.4,1,1,Community Night,16901,2946,2021,2022-01-18
0,1,0,0,0,0.0,0.4652,0.4954,0.6,0.4,0.79,0.86,31.1,0,0,1,19800,19244.666666666668,18569.0,1,1,None,17223,3574,2021,2022-01-18
0,1,0,1,0,0.0,0.4778,0.3354,0.6,0.4,0.88,0.83,8.2,0,0,0,19812,19259.0,18990.4,1,1,None,16688,3260,2021,2022-01-18
0,1,0,1,0,0.0,0.5792,0.4809,0.6,0.5,0.72,0.97,35.4,0,0,0,19621,18632.666666666668,18534.2,1,1,None,19136,2475,2021,2022-01-18
0,1,0,1,0,0.0,0.3354,0.3936,0.2,0.6,0.83,0.63,32.4,0,0,0,20917,18761.666666666668,19359.6,1,1,None,18964,2632,2021,2022-01-18
0,1,0,0,0,0.0,0.2118,0.3641,0.6,0.6,0.58,0.66,22.5,1,0,1,20491,19131.0,19645.2,1,1,None,17070,2789,2021,2022-01-18
0,1,0,0,0,0.0,0.3904,0.4158,1.0,0.2,0.73,0.75,17.1,0,0,0,19060,18055.666666666668,18140.6,2,1,None,18559,2983,2021,2022-01-19
0,1,0,1,1,4.51,0.405,0.527,0.6,0.8,0.67,0.91,29.9,0,0,0,18203,15982.333333333334,16235.0,2,1,Food Voucher,17343,3297,2021,2022-01-19
0,1,0,0,1,4.33,0.4602,0.5792,0.6,0.0,0.8,0.72,10.4,1,0,1,17341,16022.0,16299.0,2,1,Student Discount,15532,3140,2021,2022-01-19
0,1,0,1,1,9.69,0.527,0.4395,0.6,1.0,0.91,0.76,14.5,0,0,0,19156,19063.666666666668,19036.2,2,1,Merchandise Giveaway,19156,2512,2021,2022-01-19
0,1,0,0,1,4.25,0.2824,0.3904,0.4,0.0,0.68,0.73,32.0,0,0,0,18206,16695.0,16673.4,2,1,Food Voucher,16298,3611,2021,2022-01-19
0,1,0,0,0,0.0,0.2118,0.4602,0.4,0.8,0.58,0.8,31.8,0,0,1,20491,18079.666666666668,18990.8,2,1,None,17628,2826,2021,2022-01-19
0,1,0,0,1,4.35,0.5494,0.4652,0.6,0.4,0.7,0.79,17.8,0,0,0,19393,18088.0,17618.8,2,1,Premium Experience,17278,3454,2021,2022-01-19
0,1,0,0,1,9.01,0.3906,0.3898,0.8,0.6,0.74,0.59,37.8,0,0,0,19432,18845.0,18178.0,2,1,Merchandise Giveaway,18386,2669,2021,2022-01-19
0,1,1,1,1,4.24,0.5775,0.4809,0.8,0.6,0.95,0.97,24.2,0,0,0,18064,17708.666666666668,17822.4,3,1,Premium Experience,18064,2863,2021,2022-01-20
0,1,0,0,1,5.07,0.379,0.2,0.8,0.4,0.6,0.57,61.6,0,0,0,18978,17399.0,17548.8,3,1,Community Night,16900,3177,2021,2022-01-20
0,1,1,1,1,4.56,0.4809,0.5775,0.6,0.4,0.97,0.95,29.2,0,0,1,19060,18856.666666666668,18857.2,3,1,Community Night,19060,3020,2021,2022-01-20
0,1,0,1,1,4.31,0.3936,0.3354,1.0,0.4,0.63,0.83,31.5,0,0,0,17608,16333.0,16386.6,3,1,Premium Experience,17025,3491,2021,2022-01-20
0,1,0,0,1,5.66,0.4762,0.2824,0.4,0.75,0.78,0.68,19.3,0,0,1,17732,16386.0,16910.6,3,1,Community Night,15860,2549,2021,2022-01-20
0,1,0,0,0,0.0,0.3906,0.2887,0.4,0.4,0.74,0.61,9.2,1,0,1,19432,18543.666666666668,18528.2,3,1,None,15706,2706,2021,2022-01-20
0,1,0,0,0,0.0,0.2824,0.3736,0.8,0.4,0.68,0.71,14.5,0,0,0,18206,16756.0,16713.4,3,1,None,15844,3648,2021,2022-01-20
0,1,0,0,1,4.81,0.2,0.4158,0.6,0.4,0.57,0.75,22.0,0,0,1,18846,17014.666666666668,17037.8,3,1,Premium Experience,17881,3334,2021,2022-01-20
1,1,0,0,1,6.2,0.3898,0.4395,0.6,0.8,0.59,0.76,25.8,0,0,0,16867,15519.0,15074.0,4,1,Family Night,16867,3214,2021,2022-01-21
1,1,0,0,0,0.0,0.3736,0.3898,0.4,0.4,0.71,0.59,29.2,0,0,0,18055,17429.333333333332,17090.2,4,1,None,16077,2900,2021,2022-01-21
1,1,0,0,0,0.0,0.3641,0.5494,0.4,0.0,0.66,0.7,10.4,1,0,1,20356,18571.0,18975.8,4,1,None,18045,3685,2021,2022-01-21
1,1,0,1,1,4.7,0.5619,0.2824,0.8,0.6,0.81,0.68,19.4,0,0,0,20478,19983.0,19412.2,4,1,Student Discount,20478,3371,2021,2022-01-21
1,1,0,0,0,0.0,0.4395,0.3906,0.6,0.6,0.76,0.74,26.6,1,0,1,19200,17204.666666666668,17689.6,4,1,None,17061,2743,2021,2022-01-21
1,1,0,0,1,4.29,0.2887,0.2,0.2,0.4,0.61,0.57,24.6,0,0,1,19077,17716.666666666668,17827.4,4,1,Food Voucher,18658,2586,2021,2022-01-21
1,1,0,1,1,2.3,0.3356,0.3354,0.8,0.4,0.62,0.83,21.5,0,0,0,17794,16298.666666666666,15701.2,4,1,Corporate Partner Night,16261,3057,2021,2022-01-21
1,1,0,1,0,0.0,0.4158,0.527,0.4,0.6,0.75,0.91,30.4,1,0,1,18418,17274.666666666668,17686.8,4,1,None,16881,3528,2021,2022-01-21
1,1,0,0,0,0.0,0.5792,0.379,0.4,0.5,0.72,0.6,20.5,1,0,1,19621,18988.666666666668,18443.8,5,1,None,17197,2466,2021,2022-01-22
1,1,0,1,1,9.27,0.4778,0.2887,0.6,0.0,0.88,0.61,19.4,1,0,1,19812,18527.666666666668,18557.4,5,1,Merchandise Giveaway,19812,3251,2021,2022-01-22
1,1,0,0,1,3.68,0.424,0.3356,0.6,0.8,0.69,0.62,16.3,0,0,1,19520,19022.666666666668,19011.4,5,1,Student Discount,17839,2780,2021,2022-01-22
1,1,0,1,0,0.0,0.5627,0.3356,0.2,0.6,0.84,0.62,18.0,0,0,0,19600,18173.333333333332,18385.0,5,1,None,18092,3094,2021,2022-01-22
1,1,0,0,1,3.96,0.2887,0.4158,0.6,0.8,0.61,0.75,9.8,1,0,1,19077,17577.0,18177.0,5,1,Premium Experience,18034,2623,2021,2022-01-22
1,1,0,0,1,4.25,0.4158,0.2887,0.4,0.4,0.75,0.61,32.6,0,0,0,18418,16844.0,17379.4,5,1,Food Voucher,17498,3565,2021,2022-01-22
1,1,0,0,1,7.08,0.3859,0.4602,0.8,0.4,0.65,0.8,14.2,0,0,0,17923,16819.666666666668,16672.0,5,1,Theme Night,17263,2937,2021,2022-01-22
1,1,0,1,0,0.0,0.4954,0.5627,0.6,0.6,0.86,0.84,17.9,0,0,1,17125,16394.666666666668,16104.4,5,1,None,17125,3408,2021,2022-01-22
1,1,0,1,0,0.0,0.527,0.5775,1.0,1.0,0.91,0.95,49.1,0,0,0,19156,19063.666666666668,19100.6,6,1,None,17982,2503,2021,2022-01-23
1,1,0,0,0,0.0,0.3904,0.3641,0.2,0.4,0.73,0.66,25.3,1,0,1,19060,17888.666666666668,18040.4,6,1,None,16080,2974,2021,2022-01-23
1,1,0,0,1,6.92,0.2118,0.2824,0.4,0.8,0.58,0.68,6.4,0,0,0,20491,18127.0,18418.2,6,1,Theme Night,20206,2817,2021,2022-01-23
1,1,0,1,1,4.04,0.4602,0.5619,0.6,0.6,0.8,0.81,35.0,1,0,1,17341,16336.666666666666,15937.2,6,1,Community Night,16957,3131,2021,2022-01-23
1,1,0,1,1,8.92,0.5494,0.4809,0.2,0.2,0.7,0.97,13.6,0,0,0,19393,18067.333333333332,17442.6,6,1,Merchandise Giveaway,19393,3445,2021,2022-01-23
1,1,0,0,1,4.49,0.4652,0.2824,0.4,0.4,0.79,0.68,29.3,0,0,0,19800,18385.666666666668,18297.4,6,1,Community Night,19800,3602,2021,2022-01-23
1,1,0,1,1,3.93,0.3354,0.5792,0.6,0.6,0.83,0.72,43.1,0,0,1,20917,18655.333333333332,19108.6,6,1,Student Discount,20476,2660,2021,2022-01-23
1,1,0,0,1,4.06,0.405,0.3356,0.2,0.4,0.67,0.62,41.6,0,0,0,18203,16433.666666666668,16278.2,6,1,Student Discount,16899,3288,2021,2022-01-23
0,1,0,0,0,0.0,0.5494,0.4395,0.8,0.2,0.7,0.76,34.6,0,0,0,19393,18067.333333333332,18187.0,1,1,None,15933,3482,2021,2022-01-25
0,1,0,1,1,4.5,0.5775,0.3354,0.4,0.2,0.95,0.83,5.0,0,0,0,18064,17821.0,17822.4,1,1,Premium Experience,16734,2854,2021,2022-01-25
0,1,0,1,0,0.0,0.379,0.5627,0.2,0.6,0.6,0.84,33.5,0,0,0,18978,16918.0,17190.0,1,1,None,16624,3168,2021,2022-01-25
0,1,0,0,0,0.0,0.2824,0.3898,0.6,0.4,0.68,0.59,18.1,1,0,1,18206,16228.333333333334,16445.4,1,1,None,13830,3639,2021,2022-01-25
0,1,0,0,1,4.41,0.3906,0.3356,0.2,0.6,0.74,0.62,39.7,0,0,0,19432,17841.333333333332,18125.4,1,1,Community Night,16661,2697,2021,2022-01-25
0,1,0,1,1,4.31,0.527,0.3736,0.4,0.3333,0.91,0.71,8.3,0,0,0,19156,18764.666666666668,18865.8,1,1,Student Discount,17372,2540,2021,2022-01-25
0,1,0,1,1,5.62,0.4809,0.4395,1.0,0.0,0.97,0.76,17.6,1,0,1,19060,19060.0,18857.2,1,1,Food Voucher,18305,3011,2021,2022-01-25
0,1,0,0,1,3.29,0.2,0.3906,0.4,0.2,0.57,0.74,31.4,0,1,1,18846,18216.333333333332,17321.0,1,1,Corporate Partner Night,16314,3325,2021,2022-01-25
0,1,0,0,0,0.0,0.4762,0.4652,0.4,0.6667,0.78,0.79,19.8,0,0,0,17732,15950.666666666666,16550.0,2,1,None,16374,2577,2021,2022-01-26
0,1,0,0,1,3.65,0.3936,0.405,0.8,0.0,0.63,0.67,24.1,0,0,0,17608,16631.666666666668,16726.4,2,1,Corporate Partner Night,15185,3519,2021,2022-01-26
0,1,0,0,1,6.2,0.4395,0.4158,1.0,0.4,0.76,0.75,17.4,0,0,0,19200,17344.0,17353.6,2,1,Theme Night,18807,2734,2021,2022-01-26
0,1,0,0,0,0.0,0.3736,0.5494,0.8,0.6,0.71,0.7,41.4,0,0,0,18055,16979.0,16694.6,2,1,None,16634,2891,2021,2022-01-26
0,1,0,1,1,5.84,0.2,0.3354,0.4,0.4,0.57,0.83,52.3,0,0,1,18846,17507.0,17047.8,2,1,Family Night,17474,3362,2021,2022-01-26
0,1,0,1,0,0.0,0.3898,0.527,0.6,0.8,0.59,0.91,39.6,0,0,0,16867,15881.0,15793.0,2,1,None,15887,3205,2021,2022-01-26
0,1,0,0,1,4.21,0.3356,0.405,0.6,0.4,0.62,0.67,58.7,0,0,0,17794,16520.333333333332,15894.4,2,1,Community Night,16067,3048,2021,2022-01-26
0,1,0,0,0,0.0,0.3641,0.3898,0.4,0.2,0.66,0.59,14.1,0,0,0,20356,18069.0,18822.8,2,1,None,16466,3676,2021,2022-01-26
0,1,0,0,1,2.37,0.424,0.3736,0.4,0.8,0.69,0.71,31.5,0,0,0,19520,18682.666666666668,18675.2,3,1,Corporate Partner Night,17564,2771,2021,2022-01-27
0,1,0,1,1,6.81,0.4778,0.424,0.6,0.4,0.88,0.69,27.8,1,0,1,19812,18527.666666666668,18855.4,3,1,Family Night,18603,3242,2021,2022-01-27
0,1,0,1,0,0.0,0.5627,0.4809,0.4,0.8,0.84,0.97,41.7,0,0,0,19600,18256.333333333332,18083.4,3,1,None,19217,3085,2021,2022-01-27
0,1,0,1,0,0.0,0.2887,0.5627,0.2,0.25,0.61,0.84,56.2,0,0,0,19077,17786.333333333332,17968.4,3,1,None,17725,2614,2021,2022-01-27
0,1,0,0,1,4.12,0.4158,0.424,0.6,0.4,0.75,0.69,19.0,0,0,0,18418,17068.666666666668,17240.6,3,1,Premium Experience,16840,3556,2021,2022-01-27
0,1,0,1,1,4.18,0.5619,0.2,0.4,0.6,0.81,0.57,24.4,0,0,0,20478,19983.0,20064.8,3,1,Food Voucher,19204,3399,2021,2022-01-27
0,1,0,0,1,3.47,0.3859,0.4395,0.6,0.2,0.65,0.76,36.1,0,0,1,17923,16900.333333333332,17108.0,3,1,Premium Experience,16419,2928,2021,2022-01-27
1,1,0,0,0,0.0,0.5792,0.2824,0.8,1.0,0.72,0.68,35.0,0,0,0,19621,18180.666666666668,18446.2,4,1,None,17837,2494,2021,2022-01-28
1,1,0,1,0,0.0,0.4778,0.4809,0.6,0.8,0.88,0.97,20.3,0,0,0,19812,18367.666666666668,18799.6,4,1,None,19438,3279,2021,2022-01-28
1,1,0,0,0,0.0,0.2118,0.3906,0.4,0.6,0.58,0.74,11.4,0,0,1,20491,18301.333333333332,18414.6,4,1,None,17946,2808,2021,2022-01-28
1,1,0,1,1,3.84,0.4652,0.5775,0.6,0.2,0.79,0.95,25.8,0,0,0,19800,18467.666666666668,18951.4,4,1,Premium Experience,19800,3593,2021,2022-01-28
1,1,0,1,0,0.0,0.3904,0.527,0.6,0.2,0.73,0.91,24.5,0,0,0,19060,17887.666666666668,17761.2,4,1,None,18032,2965,2021,2022-01-28
1,1,0,1,1,9.52,0.3354,0.4762,0.8,0.4,0.83,0.78,44.1,0,0,0,20917,19264.666666666668,19145.0,4,1,Merchandise Giveaway,20917,2651,2021,2022-01-28
1,1,0,0,1,3.91,0.4954,0.4652,0.4,0.6,0.86,0.79,40.3,0,0,1,17125,16432.333333333332,16432.0,4,1,Corporate Partner Night,17125,3436,2021,2022-01-28
1,1,0,1,1,4.18,0.4602,0.3354,0.8,0.8,0.8,0.83,5.0,1,0,1,17341,16610.0,16111.0,4,1,Student Discount,17341,3122,2021,2022-01-28
1,1,0,0,1,4.58,0.5494,0.2824,0.8,0.2,0.7,0.68,7.3,1,0,1,19393,17534.666666666668,17905.6,5,1,Premium Experience,15908,3473,2021,2022-01-29
1,1,0,0,1,4.62,0.405,0.5792,0.6,0.0,0.67,0.72,28.8,1,0,1,18203,16446.333333333332,16437.8,5,1,Premium Experience,16961,3316,2021,2022-01-29
1,1,0,1,1,9.36,0.2824,0.5627,1.0,0.4,0.68,0.84,10.2,1,0,1,18206,15324.0,15988.4,5,1,Merchandise Giveaway,18047,3630,2021,2022-01-29
1,1,0,0,1,4.49,0.3906,0.5494,0.2,0.6,0.74,0.7,24.9,0,0,0,19432,16917.666666666668,17599.6,5,1,Community Night,18928,2688,2021,2022-01-29
1,1,1,1,0,0.0,0.4809,0.4954,0.6,0.4,0.97,0.86,44.3,0,0,0,19060,18808.333333333332,18787.0,5,1,None,19060,3002,2021,2022-01-29
1,1,0,1,1,4.28,0.527,0.2118,0.2,0.5,0.91,0.58,29.9,0,0,0,19156,18170.0,18509.0,5,1,Premium Experience,19156,2531,2021,2022-01-29
1,1,0,0,1,3.94,0.379,0.4954,0.6,1.0,0.6,0.86,23.7,0,0,1,18978,16659.666666666668,17144.2,5,1,Premium Experience,17742,3159,2021,2022-01-29
1,1,0,1,0,0.0,0.5775,0.4778,0.8,0.8,0.95,0.88,21.3,0,0,0,18064,17377.666666666668,17584.8,5,1,None,17830,2845,2021,2022-01-29
1,1,0,0,0,0.0,0.2,0.3904,0.6,0.8,0.57,0.73,28.1,0,0,1,18846,17223.0,17687.4,6,1,None,16066,3353,2021,2022-01-30
1,1,0,1,1,4.6,0.3736,0.4778,0.8,0.6,0.71,0.88,27.9,0,0,0,18055,16823.666666666668,16999.8,6,1,Community Night,17850,2882,2021,2022-01-30
1,1,0,0,1,3.24,0.4395,0.405,0.8,0.2,0.76,0.67,39.9,0,0,0,19200,17562.0,17496.4,6,1,Premium Experience,18902,2725,2021,2022-01-30
1,1,0,1,1,3.4,0.3641,0.5619,0.4,0.2,0.66,0.81,29.1,1,0,1,20356,17552.666666666668,18044.8,6,1,Premium Experience,19293,3667,2021,2022-01-30
1,1,0,0,1,2.22,0.379,0.5792,0.6,0.4,0.6,0.72,21.2,0,0,0,18978,17088.666666666668,17024.0,6,1,Corporate Partner Night,18515,3196,2021,2022-01-30
1,1,0,1,0,0.0,0.3356,0.5619,0.2,0.4,0.62,0.81,40.6,0,0,0,17794,16707.333333333332,16244.8,6,1,None,17106,3039,2021,2022-01-30
1,1,0,0,0,0.0,0.3936,0.3898,0.8,0.4,0.63,0.59,18.8,1,0,1,17608,16416.333333333332,16241.8,6,1,None,16385,3510,2021,2022-01-30
1,1,0,0,0,0.0,0.4762,0.2,0.4,0.5,0.78,0.57,38.6,0,0,0,17732,16558.0,16278.4,6,1,None,15963,2568,2021,2022-01-30
0,0,0,0,1,6.38,0.2887,0.4602,0.8,0.25,0.61,0.8,13.4,0,0,0,19077,18139.0,17698.0,1,2,Family Night,17693,2605,2021,2022-02-01
0,0,0,0,1,5.58,0.424,0.2824,0.8,1.0,0.69,0.68,48.9,0,0,0,19520,18030.666666666668,18494.2,1,2,Food Voucher,18098,2762,2021,2022-02-01
0,0,0,0,1,4.06,0.3859,0.3641,0.4,0.4,0.65,0.66,38.0,0,0,0,17923,16861.0,16828.2,1,2,Community Night,15189,2919,2021,2022-02-01
0,0,0,0,1,6.1,0.4158,0.4954,0.6,0.2,0.75,0.86,35.0,0,0,0,18418,17073.0,16974.0,1,2,Theme Night,17531,3547,2021,2022-02-01
0,0,1,1,1,4.85,0.5619,0.527,0.2,1.0,0.81,0.91,15.7,0,0,0,20478,19884.666666666668,19926.2,1,2,Community Night,19863,3390,2021,2022-02-01
0,0,0,1,1,3.73,0.3898,0.527,0.0,0.8,0.59,0.91,20.3,1,0,1,16867,16072.333333333334,15862.2,1,2,Corporate Partner Night,15456,3233,2021,2022-02-01
0,0,0,1,1,5.19,0.5627,0.5494,0.4,0.4,0.84,0.7,31.1,0,0,0,19600,18189.666666666668,18365.8,1,2,Community Night,19488,3076,2021,2022-02-01
0,0,0,0,0,0.0,0.5792,0.4602,0.6,0.5,0.72,0.8,50.1,0,0,0,19621,18056.666666666668,18400.0,2,2,None,17727,2485,2021,2022-02-02
0,0,0,0,1,3.43,0.4652,0.2,0.6,0.6,0.79,0.57,30.3,0,0,0,19800,18941.0,18951.4,2,2,Student Discount,16911,3584,2021,2022-02-02
0,0,0,0,0,0.0,0.3904,0.3898,1.0,0.6,0.73,0.59,37.4,0,0,0,19060,17557.0,17555.6,2,2,None,16066,2956,2021,2022-02-02
0,0,0,1,0,0.0,0.4778,0.3904,0.4,0.4,0.88,0.73,25.8,0,0,0,19812,19284.333333333332,18724.8,2,2,None,17543,3270,2021,2022-02-02
0,0,0,0,1,4.47,0.2118,0.424,0.2,0.2,0.58,0.69,28.9,1,0,1,20491,18593.333333333332,18506.6,2,2,Student Discount,16609,2799,2021,2022-02-02
0,0,0,1,1,3.62,0.5627,0.4809,0.4,0.8,0.84,0.97,17.1,0,0,0,19600,18932.333333333332,18694.8,2,2,Corporate Partner Night,18251,3113,2021,2022-02-02
0,0,0,1,0,0.0,0.3354,0.4954,0.4,0.8,0.83,0.86,13.1,0,0,0,20917,20119.0,19471.8,2,2,None,18279,2642,2021,2022-02-02
0,0,0,0,1,5.73,0.4954,0.5494,0.4,0.2,0.86,0.7,37.2,0,0,1,17125,16706.333333333332,16686.8,2,2,Family Night,15992,3427,2021,2022-02-02
0,0,0,1,0,0.0,0.5775,0.4652,0.4,0.0,0.95,0.79,21.0,0,0,0,18064,17542.666666666668,17605.4,3,2,None,16276,2836,2021,2022-02-03
0,0,0,0,1,6.03,0.3906,0.405,0.2,0.2,0.74,0.67,36.1,0,0,0,19432,17098.333333333332,17822.6,3,2,Theme Night,16291,2679,2021,2022-02-03
0,0,0,0,0,0.0,0.405,0.5494,0.6,0.8,0.67,0.7,24.4,0,0,0,18203,17067.666666666668,16632.2,3,2,None,15465,3307,2021,2022-02-03
0,0,0,0,1,5.91,0.5494,0.3898,0.4,0.6,0.7,0.59,24.9,0,0,0,19393,17078.0,17208.6,3,2,Community Night,18142,3464,2021,2022-02-03
