is_weekend,is_holiday_period,rivalry_flag,nationally_televised_flag,promotion_flag,expected_promotion_lift_pct,home_team_win_pct_entering_game,away_team_win_pct_entering_game,home_team_recent_form,away_team_recent_form,home_team_popularity,away_team_popularity,temperature_f,snow_flag,severe_weather_flag,precipitation_flag,arena_capacity_feat,rolling_att_3,rolling_att_5,dow_ordinal,month,promotion_type,promotion_cost,sponsor_value_estimate,planned_avg_base_price,rolling_rev_3,rolling_rev_5,total_game_day_revenue,game_id,season,game_date
0,1,0,0,0,0.0,0.2,0.2118,0.6,0.4,0.57,0.58,37.3,0,0,0,18846,16494.0,16669.0,3,12,None,0.0,0.0,181.27186666666665,3684861.9133333336,3722230.396,3792377.17,3350,2021,2021-12-02
0,1,0,1,0,0.0,0.4762,0.527,0.4,0.2,0.78,0.91,17.8,0,0,0,17732,16814.333333333332,16554.4,3,12,None,0.0,0.0,202.51413333333332,3745869.6133333333,3671478.786,3597627.86,2565,2021,2021-12-02
0,1,0,1,1,4.33,0.4395,0.4778,0.4,0.4,0.76,0.88,15.6,0,0,0,19200,16675.333333333332,17276.8,3,12,Premium Experience,25724.67,10578.24,202.10693333333333,3686955.196666667,3833082.8779999996,4192634.3600000003,2722,2021,2021-12-02
0,1,0,0,1,3.23,0.379,0.3859,0.8,0.6,0.6,0.65,37.3,0,0,0,18978,16404.333333333332,16875.0,3,12,Corporate Partner Night,5225.19,34788.76,181.88266666666667,3596932.2900000005,3730353.590000001,3586871.9099999997,3193,2021,2021-12-02
1,1,0,0,0,0.0,0.424,0.4395,0.6,0.6,0.69,0.76,47.6,0,0,0,19520,18724.333333333332,18701.2,4,12,None,0.0,0.0,197.2884,4147674.6266666665,4131276.9740000004,4221649.05,2759,2021,2021-12-03
1,1,0,1,1,5.62,0.3859,0.5627,0.6,0.6,0.65,0.84,25.8,0,0,0,17923,15866.666666666666,16135.0,4,12,Community Night,8211.3,29941.5,213.4406666666667,3509481.1799999997,3590456.66,3971795.89,2916,2021,2021-12-03
1,1,0,1,0,0.0,0.5619,0.4602,0.4,0.8,0.81,0.8,35.4,0,0,0,20478,18748.333333333332,18905.2,4,12,None,0.0,0.0,216.69826666666668,4182801.2799999993,4213302.578,4175562.12,3387,2021,2021-12-03
1,1,0,0,1,8.19,0.2887,0.3936,0.6,0.6,0.61,0.63,5.0,0,0,0,19077,18088.0,17388.8,4,12,Merchandise Giveaway,19696.96,57478.55,195.65959999999998,4006642.866666667,3837237.472,4238283.14,2602,2021,2021-12-03
1,1,0,0,1,8.26,0.3356,0.3898,0.4,0.4,0.62,0.59,29.4,1,0,1,17794,16280.333333333334,16199.8,4,12,Merchandise Giveaway,23046.42,51075.94,195.8632,3605019.1733333333,3579970.632,3723645.6500000004,3073,2021,2021-12-03
1,1,0,0,0,0.0,0.3898,0.4602,0.2,0.4,0.59,0.8,37.4,0,0,0,16867,15616.0,15376.2,4,12,None,0.0,0.0,195.2524,3486603.803333333,3423398.828,3733742.33,3230,2021,2021-12-03
1,1,0,0,0,0.0,0.4158,0.5494,0.6,1.0,0.75,0.7,24.2,0,0,0,18418,17134.0,16921.6,4,12,None,0.0,0.0,198.51000000000002,3807703.4066666667,3776000.4159999997,3772760.68,3544,2021,2021-12-03
1,1,0,1,1,3.1,0.4778,0.3356,0.2,0.4,0.88,0.62,23.0,1,0,1,19812,19031.333333333332,19005.8,5,12,Corporate Partner Night,4795.1,21713.34,218.12346666666667,4191972.543333333,4204951.17,3904396.95,3267,2021,2021-12-04
1,1,0,0,1,4.14,0.4652,0.3356,0.8,0.6,0.79,0.62,26.9,1,0,1,19800,17936.666666666668,18219.8,5,12,Community Night,7918.63,68821.34,199.3244,3935243.58,4014024.718,3997464.3600000003,3581,2021,2021-12-04
1,1,0,0,1,5.0,0.2118,0.3898,0.4,0.4,0.58,0.59,23.2,1,0,1,20491,18132.333333333332,18106.4,5,12,Student Discount,3370.6,39753.43,195.04879999999997,3957498.5400000014,3975235.604,4314681.69,2796,2021,2021-12-04
1,1,0,0,0,0.0,0.5792,0.2118,0.4,0.5,0.72,0.58,44.7,0,1,1,19621,16809.0,17721.2,5,12,None,0.0,0.0,197.8992,3739656.0899999994,3954031.7,3807503.41,2482,2021,2021-12-04
1,1,1,1,1,6.8,0.3354,0.2118,0.8,0.4,0.83,0.58,6.6,1,0,1,20917,19324.333333333332,19610.4,5,12,Theme Night,17344.2,13454.11,242.55546666666666,4291205.676666666,4365455.435999999,4516945.13,2639,2021,2021-12-04
1,1,0,0,1,2.5,0.4954,0.4762,0.8,0.2,0.86,0.78,12.3,0,0,0,17125,15612.0,15980.2,5,12,Corporate Partner Night,5278.36,21994.37,200.7496,3428443.6633333336,3522504.1160000004,3315115.74,3424,2021,2021-12-04
1,1,0,1,1,3.36,0.5627,0.5775,0.6,0.6,0.84,0.95,5.0,0,0,0,19600,18708.666666666668,18716.6,5,12,Premium Experience,29182.92,73687.16,217.3090666666667,4190528.4266666663,4186198.446,4379361.779999999,3110,2021,2021-12-04
1,1,0,0,1,4.24,0.3904,0.3736,1.0,0.4,0.73,0.71,42.4,0,0,0,19060,17433.666666666668,17052.6,5,12,Premium Experience,28794.98,44908.61,198.10279999999997,3851607.723333333,3773154.046,4055599.21,2953,2021,2021-12-04
1,1,0,0,0,0.0,0.3904,0.4158,1.0,0.2,0.73,0.75,19.8,1,0,1,19060,17302.333333333332,17083.0,6,12,None,0.0,0.0,198.10279999999997,3826313.936666666,3772745.628,3464022.18,2990,2021,2021-12-05
1,1,0,1,1,4.86,0.527,0.4158,0.6,1.0,0.91,0.75,19.1,1,0,1,19156,17954.333333333332,17820.0,6,12,Premium Experience,34194.06,15642.79,218.73426666666668,3984526.1566666667,3956210.0959999994,4135353.09,2519,2021,2021-12-05
1,1,0,0,1,8.8,0.5494,0.3904,0.6,0.6,0.7,0.73,24.5,1,0,1,19393,17877.0,17510.4,6,12,Merchandise Giveaway,21379.24,59956.34,197.49200000000002,3923550.746666666,3818321.994,4385229.41,3461,2021,2021-12-05
1,1,0,0,0,0.0,0.3906,0.3736,0.2,0.8,0.74,0.71,22.3,1,0,1,19432,17791.333333333332,17934.4,6,12,None,0.0,0.0,198.3064,3926495.6300000004,3948490.8219999997,3663682.67,2676,2021,2021-12-05
1,1,0,0,0,0.0,0.2824,0.3906,0.6,0.2,0.68,0.74,21.4,1,0,1,18206,16680.0,16205.6,6,12,None,0.0,0.0,197.08479999999997,3688527.013333333,3588534.164,3889452.56,3618,2021,2021-12-05
1,1,0,1,0,0.0,0.5775,0.379,0.8,0.4,0.95,0.6,24.7,0,0,0,18064,17476.333333333332,17303.0,6,12,None,0.0,0.0,219.54866666666666,3913252.1799999997,3853161.5260000005,3942315.91,2833,2021,2021-12-05
1,1,0,1,0,0.0,0.405,0.3354,0.4,0.2,0.67,0.83,20.0,0,0,1,18203,16896.333333333332,16084.4,6,12,None,0.0,0.0,213.84786666666668,3723340.3366666664,3528634.0479999995,3846247.63,3304,2021,2021-12-05
1,1,0,1,0,0.0,0.4602,0.5627,0.6,0.6,0.8,0.84,20.3,1,0,1,17341,15902.333333333334,16075.2,6,12,None,0.0,0.0,216.4946666666667,3512446.9766666666,3572500.328,3734946.6399999997,3147,2021,2021-12-05
0,1,0,0,0,0.0,0.3641,0.5792,0.6,0.2,0.66,0.72,34.5,0,0,0,20356,18199.0,18174.8,1,12,None,0.0,0.0,183.10426666666663,4000268.0066666664,4005675.3880000003,4031398.8000000003,3655,2021,2021-12-07
0,1,0,1,0,0.0,0.5775,0.4762,1.0,0.4,0.95,0.78,18.5,1,0,1,18064,17382.333333333332,17393.0,1,12,None,0.0,0.0,205.9753333333333,3857275.1133333333,3886486.1340000005,3447980.9799999995,2870,2021,2021-12-07
0,1,0,1,1,4.05,0.4809,0.405,0.6,0.4,0.97,0.67,9.0,1,0,1,19060,18239.666666666668,17948.6,1,12,Community Night,10294.34,43310.4,206.38253333333336,4029985.566666667,3959772.8620000007,4000084.4299999997,3027,2021,2021-12-07
0,1,0,0,1,6.88,0.3936,0.4652,0.4,0.4,0.63,0.79,28.1,0,0,0,17608,15909.0,15617.6,1,12,Theme Night,16981.49,10864.3,182.49346666666668,3536086.0233333334,3459119.168,3572480.25,3498,2021,2021-12-07
0,1,0,0,1,4.9,0.4762,0.3936,1.0,0.3333,0.78,0.63,29.9,0,0,0,17732,16805.0,16249.6,1,12,Food Voucher,12535.53,56645.47,185.54746666666665,3725817.6300000004,3609448.8159999996,3539775.8,2556,2021,2021-12-07
0,1,0,0,0,0.0,0.2,0.405,0.6,0.4,0.57,0.67,14.0,0,0,0,18846,16609.666666666668,16583.0,1,12,None,0.0,0.0,181.27186666666665,3660132.723333333,3663628.574,3368466.93,3341,2021,2021-12-07
0,1,0,0,0,0.0,0.4395,0.3736,0.6,0.8,0.76,0.71,26.2,1,0,1,19200,17946.333333333332,17600.2,1,12,None,0.0,0.0,185.14026666666663,3950274.536666667,3882813.668,3466518.48,2713,2021,2021-12-07
0,1,0,0,1,2.04,0.379,0.4602,0.2,0.2,0.6,0.8,12.7,0,0,1,18978,16692.0,16444.4,1,12,Corporate Partner Night,5107.03,18735.2,181.88266666666667,3648845.0000000005,3620533.4239999996,3594926.33,3184,2021,2021-12-07
0,1,0,1,1,6.48,0.5619,0.2887,0.6,0.2,0.81,0.61,11.5,0,0,0,20478,18945.666666666668,19087.6,2,12,Family Night,8178.31,74124.57,203.12493333333333,4236470.226666667,4262778.073999999,4495285.800000001,3378,2021,2021-12-08
0,1,0,0,1,4.24,0.2887,0.3906,0.4,0.6,0.61,0.74,34.0,0,0,0,19077,18526.666666666668,18013.8,2,12,Food Voucher,10603.05,9808.76,182.08626666666663,4125873.8633333333,4002135.0739999996,3746186.74,2593,2021,2021-12-08
0,1,0,0,0,0.0,0.3356,0.3859,0.6,0.8,0.62,0.65,34.2,0,0,0,17794,16213.666666666666,16109.8,2,12,None,0.0,0.0,182.28986666666665,3611490.39,3579932.8899999997,3394017.1199999996,3064,2021,2021-12-08
0,1,0,1,1,9.69,0.4158,0.5627,1.0,0.4,0.75,0.84,52.4,0,0,0,18418,16743.333333333332,17083.4,2,12,Merchandise Giveaway,24271.64,30430.18,201.90333333333336,3760593.2533333334,3842343.78,4033876.48,3535,2021,2021-12-08
0,1,0,1,1,2.82,0.3736,0.5775,0.4,0.6,0.71,0.95,14.8,1,0,1,18055,15181.0,15299.6,2,12,Corporate Partner Night,4642.56,67790.63,201.08893333333333,3317224.0,3345714.4899999998,3630688.6000000006,2907,2021,2021-12-08
0,1,0,0,0,0.0,0.3898,0.424,0.4,0.4,0.59,0.69,29.3,1,0,1,16867,15665.666666666666,15666.6,2,12,None,0.0,0.0,181.67906666666664,3483960.8233333337,3483597.6259999997,2929644.7800000003,3221,2021,2021-12-08
0,1,0,0,1,5.39,0.424,0.5494,0.4,0.8,0.69,0.7,17.6,1,0,1,19520,18625.0,18641.6,2,12,Community Night,9132.51,19697.29,183.71506666666664,4123043.613333333,4103047.734,4089124.8,2750,2021,2021-12-08
0,1,0,0,1,3.98,0.3859,0.4954,0.6,0.4,0.65,0.86,19.7,0,0,0,17923,16440.666666666668,16482.0,3,12,Student Discount,3165.93,74597.16,182.90066666666667,3654801.453333333,3656089.732,3482252.18,2944,2021,2021-12-09
0,1,0,1,0,0.0,0.5627,0.2824,0.4,0.2,0.84,0.68,34.5,0,0,0,19600,18875.666666666668,19033.6,3,12,None,0.0,0.0,203.73573333333334,4209759.526666666,4268957.006,4028951.23,3101,2021,2021-12-09
0,1,0,0,0,0.0,0.5792,0.3859,0.6,0.5,0.72,0.65,44.6,0,0,0,19621,16810.0,17433.4,3,12,None,0.0,0.0,184.32586666666666,3744220.556666666,3885701.568,4038458.4899999998,2473,2021,2021-12-09
0,1,0,1,1,7.88,0.3354,0.527,0.4,0.6,0.83,0.91,23.1,0,0,0,20917,19233.0,19694.4,3,12,Theme Night,19059.8,60847.54,203.53213333333332,4273469.106666666,4390280.816,4591438.44,2630,2021,2021-12-09
0,1,0,1,1,5.23,0.4778,0.4809,0.6,0.8,0.88,0.97,27.5,0,0,0,19812,18461.666666666668,18920.6,3,12,Food Voucher,12229.9,24188.38,204.55013333333332,4054667.03,4190926.6480000005,4418046.92,3258,2021,2021-12-09
0,1,0,1,1,8.38,0.4652,0.4778,0.2,0.4,0.79,0.88,10.4,1,0,1,19800,17432.0,18354.2,3,12,Merchandise Giveaway,22920.04,33946.0,202.71773333333334,3814673.67,4028112.9579999996,4208571.8,3572,2021,2021-12-09
0,1,0,0,1,4.63,0.4954,0.379,0.8,0.2,0.86,0.6,26.6,1,0,1,17125,15014.0,15654.0,3,12,Community Night,8736.67,69274.93,187.17626666666666,3296155.09,3446605.4119999995,3252307.3099999996,3415,2021,2021-12-09
0,1,0,1,0,0.0,0.424,0.4778,0.2,0.6,0.69,0.88,46.6,0,0,0,19520,18857.666666666668,18773.0,3,12,None,0.0,0.0,200.68173333333334,4189705.556666666,4150759.545999999,3967188.6100000003,2787,2021,2021-12-09
1,1,0,0,1,2.38,0.4602,0.2,0.4,0.4,0.8,0.57,36.0,0,0,1,17341,16378.0,16378.0,4,12,Corporate Partner Night,5247.92,36813.19,199.52800000000002,3633946.9299999997,3641682.476,3479120.01,3138,2021,2021-12-10
1,1,0,1,0,0.0,0.5494,0.5627,0.8,0.4,0.7,0.84,28.2,0,0,0,19393,17877.0,18027.2,4,12,None,0.0,0.0,214.4586666666667,3942034.276666666,3970712.964,4185902.75,3452,2021,2021-12-10
1,1,0,0,0,0.0,0.2824,0.2118,0.4,0.4,0.68,0.58,21.5,0,0,1,18206,17295.666666666668,16469.8,4,12,None,0.0,0.0,197.08479999999997,3872871.35,3651263.1520000002,3493433.09,3609,2021,2021-12-10
1,1,0,0,0,0.0,0.3904,0.379,1.0,0.4,0.73,0.6,28.7,0,0,1,19060,16734.666666666668,17256.2,4,12,None,0.0,0.0,198.10279999999997,3707476.0666666664,3814888.9119999995,3735733.37,2981,2021,2021-12-10
1,1,0,0,0,0.0,0.405,0.2887,0.6,0.0,0.67,0.61,8.1,0,0,0,18203,16782.666666666668,16723.0,4,12,None,0.0,0.0,196.8812,3698277.5566666666,3685630.8,3629252.0700000003,3295,2021,2021-12-10
1,1,0,1,1,5.07,0.527,0.3356,0.2,1.0,0.91,0.62,39.7,0,0,0,19156,18232.333333333332,17923.2,4,12,Food Voucher,12622.6,39645.3,218.73426666666668,4015516.64,3977495.6379999993,4285495.13,2510,2021,2021-12-10
1,1,0,0,0,0.0,0.2118,0.3906,0.2,0.6,0.58,0.74,18.3,0,0,0,20491,18707.333333333332,18347.8,4,12,None,0.0,0.0,195.04879999999997,4100995.2233333346,4042662.732,4161445.3099999996,2824,2021,2021-12-10
1,1,0,0,1,3.49,0.3906,0.3859,0.8,0.4,0.74,0.65,32.0,1,0,1,19432,17204.0,17734.6,4,12,Premium Experience,33193.61,58017.53,198.3064,3836194.153333334,3918485.4579999996,3922715.82,2667,2021,2021-12-10
1,1,0,0,1,8.09,0.4762,0.3906,0.2,0.6,0.78,0.74,26.7,0,0,0,17732,16159.333333333334,16489.2,5,12,Merchandise Giveaway,25173.28,61967.02,199.12079999999997,3603660.6333333333,3675002.5,3933243.15,2547,2021,2021-12-11
1,1,0,1,1,3.95,0.5775,0.3859,0.6,0.6,0.95,0.65,8.7,0,0,0,18064,16865.333333333332,17148.2,5,12,Premium Experience,34236.84,50627.77,219.54866666666666,3735960.013333333,3826010.6859999998,3942300.7700000005,2861,2021,2021-12-11
1,1,0,0,1,4.76,0.3936,0.424,0.8,0.2,0.63,0.69,27.9,0,0,0,17608,16090.0,15895.8,5,12,Community Night,9735.95,59462.56,196.06680000000003,3573000.9333333336,3527541.29,3257551.86,3489,2021,2021-12-11
1,1,0,1,1,3.51,0.3906,0.3354,0.2,0.2,0.74,0.83,44.4,0,0,0,19432,17052.333333333332,17464.0,5,12,Corporate Partner Night,5460.04,70853.54,215.2730666666667,3794112.303333333,3873177.076,4257089.32,2704,2021,2021-12-11
1,1,0,0,1,5.52,0.379,0.3898,0.8,0.4,0.6,0.59,17.2,0,0,0,18978,16646.0,16444.4,5,12,Food Voucher,12522.87,40939.14,195.45600000000002,3625163.813333334,3594519.022,4198631.850000001,3175,2021,2021-12-11
1,1,0,1,1,2.2,0.4809,0.4762,0.6,0.4,0.97,0.78,60.4,0,0,0,19060,18329.0,18130.8,5,12,Corporate Partner Night,5632.72,45020.07,219.95586666666668,4034257.1199999996,4002356.2300000004,4231521.430000001,3018,2021,2021-12-11
1,1,0,0,1,3.82,0.2,0.5494,0.2,0.4,0.57,0.7,25.3,0,0,1,18846,16208.666666666666,16462.8,5,12,Student Discount,3514.13,66719.96,194.8452,3563344.696666667,3643085.968,3949903.4800000004,3332,2021,2021-12-11
1,1,0,0,0,0.0,0.2824,0.3904,0.8,0.2,0.68,0.73,20.0,0,0,0,18206,16786.666666666668,16660.6,5,12,None,0.0,0.0,197.08479999999997,3719507.01,3689693.3380000005,3573647.6500000004,3646,2021,2021-12-11
1,1,0,0,0,0.0,0.3736,0.5792,0.4,0.0,0.71,0.72,32.8,1,0,1,18055,15683.666666666666,15606.0,6,12,None,0.0,0.0,197.69559999999998,3427453.7000000007,3410371.546,3272994.1,2898,2021,2021-12-12
1,1,0,0,1,3.57,0.2887,0.2824,0.0,0.6,0.61,0.68,37.7,0,0,0,19077,18300.333333333332,18017.6,6,12,Corporate Partner Night,5408.86,65946.56,195.65959999999998,4091464.726666667,4000879.696,3963848.92,2584,2021,2021-12-12
1,1,0,0,1,4.98,0.3356,0.5792,0.6,0.2,0.62,0.72,35.4,0,0,0,17794,16072.333333333334,16187.2,6,12,Community Night,8888.68,22720.27,195.8632,3549409.8799999994,3586544.0579999997,3745818.21,3055,2021,2021-12-12
1,1,0,0,0,0.0,0.4395,0.3736,0.6,0.8,0.76,0.71,5.0,0,0,0,19200,17805.666666666668,17058.6,6,12,None,0.0,0.0,198.71359999999999,3888682.5966666676,3744003.6859999998,3936754.41,2741,2021,2021-12-12
1,1,0,0,1,5.78,0.3641,0.3904,0.4,0.6,0.66,0.73,15.0,1,0,1,20356,17964.0,18112.2,6,12,Food Voucher,13036.35,49789.04,196.67759999999998,3932696.0700000003,3972995.7160000005,4299974.260000001,3683,2021,2021-12-12
1,1,0,1,0,0.0,0.5619,0.3859,0.8,0.6,0.81,0.65,22.7,0,0,0,20478,19576.333333333332,19087.6,6,12,None,0.0,0.0,216.69826666666668,4349208.78,4243850.352,4609309.220000001,3369,2021,2021-12-12
1,1,0,0,1,3.29,0.3898,0.4652,0.6,0.4,0.59,0.79,20.8,0,0,0,16867,15300.0,15489.0,6,12,Corporate Partner Night,4759.34,38139.33,195.2524,3370530.456666667,3424639.704,3648586.85,3212,2021,2021-12-12
1,1,0,0,1,3.82,0.3936,0.405,0.2,0.4,0.63,0.67,31.1,0,0,0,17608,15714.0,15790.8,6,12,Student Discount,3441.28,6751.31,196.06680000000003,3447206.8800000004,3487658.036,3669860.57,3526,2021,2021-12-12
0,1,0,1,0,0.0,0.3859,0.3354,1.0,0.2,0.65,0.83,5.0,0,0,0,17923,16920.333333333332,16348.4,1,12,None,0.0,0.0,199.86733333333336,3720154.6200000006,3596498.3219999997,3562957.69,2935,2021,2021-12-14
0,1,0,0,0,0.0,0.424,0.3736,0.8,0.8,0.69,0.71,9.3,0,0,0,19520,18600.333333333332,18490.8,1,12,None,0.0,0.0,183.71506666666664,4092654.1533333324,4085088.85,4158668.89,2778,2021,2021-12-14
0,1,0,0,1,4.82,0.5792,0.5494,0.3333,0.5,0.72,0.7,39.1,0,0,0,19621,17572.0,17154.4,1,12,Student Discount,3628.7,53164.92,184.32586666666666,3915454.396666666,3812986.0340000005,4062826.4999999995,2464,2021,2021-12-14
0,1,0,1,1,5.26,0.4158,0.5775,0.4,0.0,0.75,0.95,44.5,0,0,0,18418,17070.666666666668,17281.8,1,12,Family Night,9179.16,62623.75,201.90333333333336,3813538.1633333336,3845949.476,4098858.69,3563,2021,2021-12-14
0,1,0,1,1,6.61,0.4954,0.3354,0.6,0.4,0.86,0.83,27.2,0,0,0,17125,15331.333333333334,15378.4,1,12,Theme Night,19293.49,8023.33,204.14293333333333,3370946.6766666663,3370550.8079999997,3736551.23,3406,2021,2021-12-14
0,1,0,1,0,0.0,0.4778,0.5494,0.4,0.8,0.88,0.7,48.4,0,0,0,19812,18606.0,18860.8,1,12,None,0.0,0.0,204.55013333333332,4118465.2566666664,4179672.3,3987647.1300000004,3249,2021,2021-12-14
0,1,0,1,0,0.0,0.5627,0.424,0.4,0.6,0.84,0.69,33.5,1,0,1,19600,18641.0,18758.6,1,12,None,0.0,0.0,203.73573333333334,4161872.1999999993,4195979.658,4015196.7600000002,3092,2021,2021-12-14
0,1,0,0,1,6.12,0.2887,0.4602,0.4,0.2,0.61,0.8,38.9,0,0,0,19077,17806.0,17994.8,1,12,Theme Night,16677.57,26356.9,182.08626666666663,3982772.9333333336,4017531.45,3904998.2799999993,2621,2021,2021-12-14
0,1,0,0,1,6.71,0.3904,0.405,0.6,0.2,0.73,0.67,28.7,0,0,0,19060,16955.0,16909.2,2,12,Theme Night,16997.0,5600.76,184.52946666666665,3751784.92,3735739.472,4025608.8600000003,2972,2021,2021-12-15
0,1,0,0,0,0.0,0.5792,0.4602,0.4,1.0,0.72,0.8,28.9,0,0,1,19621,17884.0,17392.6,2,12,None,0.0,0.0,184.32586666666666,3969596.1333333324,3866789.332,3501836.46,2501,2021,2021-12-15
0,1,0,1,1,9.86,0.405,0.5627,0.2,0.4,0.67,0.84,23.0,1,0,1,18203,16525.0,16842.6,2,12,Merchandise Giveaway,20347.23,46428.11,200.27453333333335,3676411.9433333334,3729104.142,3802413.23,3286,2021,2021-12-15
0,1,0,0,1,4.87,0.2118,0.4954,0.8,0.4,0.58,0.86,42.5,0,0,1,20491,19125.666666666668,18524.2,2,12,Premium Experience,26760.03,37259.97,181.47546666666665,4240675.466666668,4069724.524,4019561.22,2815,2021,2021-12-15
0,1,0,0,1,9.39,0.4652,0.2,0.6,0.6,0.79,0.57,23.1,1,0,1,19800,18215.666666666668,18224.8,2,12,Merchandise Giveaway,19911.51,54302.66,185.75106666666665,4005840.9633333334,4002353.38,4240496.0200000005,3600,2021,2021-12-15
0,1,0,1,1,4.62,0.3354,0.3906,0.4,0.8,0.83,0.74,28.4,0,0,0,20917,19493.333333333332,19783.4,2,12,Student Discount,3465.73,30699.3,203.53213333333332,4320344.696666666,4396400.119999999,4554760.75,2658,2021,2021-12-15
0,1,0,1,1,6.36,0.4954,0.5619,0.2,0.4,0.86,0.81,27.5,0,0,0,17125,15727.0,15416.2,2,12,Theme Night,18231.7,41905.81,204.14293333333333,3434658.0933333333,3375464.7619999996,3793116.42,3443,2021,2021-12-15
0,1,0,0,0,0.0,0.4602,0.405,0.4,0.8,0.8,0.67,31.2,0,0,1,17341,16317.666666666666,16083.0,2,12,None,0.0,0.0,185.95466666666667,3598184.203333333,3550281.516,3308617.65,3129,2021,2021-12-15
0,1,0,1,0,0.0,0.2,0.5775,0.2,0.6,0.57,0.95,21.0,0,0,0,18846,16880.666666666668,16609.8,3,12,None,0.0,0.0,198.23853333333335,3703582.5266666673,3659753.7160000005,3631676.34,3323,2021,2021-12-16
0,1,0,1,1,4.84,0.4809,0.3736,0.6,0.4,0.97,0.71,16.2,0,0,1,19060,18365.666666666668,18399.4,3,12,Community Night,8109.61,38919.68,206.38253333333336,4064712.306666667,4064312.5120000006,4069422.4299999997,3009,2021,2021-12-16
0,1,0,1,1,4.67,0.527,0.2,0.6,0.3333,0.91,0.57,26.2,0,0,0,19156,18877.666666666668,18336.0,3,12,Premium Experience,31457.81,65511.72,205.16093333333333,4181917.03,4074885.3379999995,3950572.14,2538,2021,2021-12-16
0,1,0,0,0,0.0,0.379,0.405,0.0,0.6,0.6,0.67,9.3,0,0,0,18978,17151.666666666668,16999.2,3,12,None,0.0,0.0,181.88266666666667,3793476.6966666677,3748018.636,3559941.6300000004,3166,2021,2021-12-16
0,1,0,0,0,0.0,0.5494,0.405,0.6,0.2,0.7,0.67,21.8,0,0,0,19393,18577.333333333332,18429.4,3,12,None,0.0,0.0,183.91866666666667,4101636.983333333,4068356.88,3705170.76,3480,2021,2021-12-16
0,1,0,1,1,4.13,0.5775,0.3898,0.6,0.2,0.95,0.59,24.1,0,0,0,18064,16911.0,17019.6,3,12,Premium Experience,27669.82,30225.58,205.9753333333333,3777532.553333333,3792421.418,3991712.24,2852,2021,2021-12-16
0,1,0,0,1,6.17,0.3906,0.4602,0.6,0.2,0.74,0.8,17.0,0,0,0,19432,17792.666666666668,17735.2,3,12,Family Night,7846.33,52846.03,184.73306666666664,3947829.27,3937677.5200000005,4148761.6400000006,2695,2021,2021-12-16
0,1,0,1,1,2.66,0.2824,0.4778,0.4,0.2,0.68,0.88,28.1,1,0,1,18206,16481.666666666668,16815.6,3,12,Corporate Partner Night,4833.95,33561.16,200.47813333333332,3652177.766666667,3737138.9579999996,3560295.08,3637,2021,2021-12-16
1,1,0,1,0,0.0,0.3356,0.4809,0.4,0.8,0.62,0.97,25.8,1,0,1,17794,16277.333333333334,16205.4,4,12,None,0.0,0.0,212.82986666666667,3621160.3266666667,3594861.3,3763730.6700000004,3046,2021,2021-12-17
1,1,0,0,1,3.94,0.3898,0.3859,0.8,0.6,0.59,0.65,22.9,0,0,1,16867,15619.333333333334,15397.6,4,12,Student Discount,3351.12,41097.92,195.2524,3437324.653333334,3406022.8200000003,3256103.8499999996,3203,2021,2021-12-17
1,1,0,1,0,0.0,0.3936,0.5775,0.8,0.0,0.63,0.95,45.8,0,0,0,17608,15997.0,16009.2,4,12,None,0.0,0.0,213.0334666666667,3499964.2266666666,3529283.046,3922194.5100000002,3517,2021,2021-12-17
1,1,0,0,1,3.71,0.2,0.4954,0.4,0.6,0.57,0.86,23.3,0,0,1,18846,16609.666666666668,16609.0,4,12,Corporate Partner Night,5228.94,16108.5,194.8452,3650015.5833333335,3654322.782,3935665.1799999997,3360,2021,2021-12-17
1,1,0,0,0,0.0,0.4762,0.3641,0.6,0.0,0.78,0.66,50.2,0,0,0,17732,16578.333333333332,16788.4,4,12,None,0.0,0.0,199.12079999999997,3690215.6033333335,3730094.368,3450241.54,2575,2021,2021-12-17
1,1,0,0,1,3.09,0.4395,0.379,1.0,0.6,0.76,0.6,32.4,0,0,0,19200,17573.666666666668,17472.0,4,12,Premium Experience,30212.51,51530.7,198.71359999999999,3865302.416666668,3850819.3,4218575.18,2732,2021,2021-12-17
1,1,0,0,0,0.0,0.3736,0.2118,1.0,0.6,0.71,0.58,30.9,0,0,0,18055,15442.666666666666,15479.8,4,12,None,0.0,0.0,197.69559999999998,3342346.43,3371070.9400000004,3858426.09,2889,2021,2021-12-17
1,1,0,0,0,0.0,0.3641,0.424,0.4,0.6,0.66,0.69,33.5,0,0,0,20356,17870.0,18402.8,4,12,None,0.0,0.0,196.67759999999998,3935125.4133333336,4066435.4159999997,4273473.1,3674,2021,2021-12-17
1,1,0,0,0,0.0,0.2887,0.3898,0.6,0.0,0.61,0.59,25.0,0,0,1,19077,17357.0,18034.4,5,12,None,0.0,0.0,195.65959999999998,3871677.9800000004,4028648.2759999996,3495042.9899999998,2612,2021,2021-12-18
1,1,0,1,0,0.0,0.5627,0.4954,0.4,0.6,0.84,0.86,31.0,0,0,0,19600,18601.666666666668,18598.0,5,12,None,0.0,0.0,217.3090666666667,4141169.9233333324,4134685.3140000002,4137111.38,3083,2021,2021-12-18
1,1,0,1,1,4.19,0.3859,0.4778,0.4,0.4,0.65,0.88,35.8,0,0,0,17923,16757.0,16334.0,5,12,Community Night,7746.95,29937.32,213.4406666666667,3672335.2533333334,3601922.846,3949775.33,2926,2021,2021-12-18
