game_id,temperature_f,precipitation_flag,snow_flag,severe_weather_flag,weather_condition
3078,50.0,False,False,False,Clear
3079,53.1,False,False,False,Clear
3080,49.7,False,False,False,Clear
3081,63.0,True,False,False,Rain
3082,60.1,False,False,False,Clear
3083,31.0,False,False,False,Clear
3084,18.1,False,False,False,Clear
3085,41.7,False,False,False,Clear
3086,7.8,False,False,False,Clear
3087,36.5,True,False,False,Rain/Cold
3088,69.0,False,False,False,Clear
3089,52.8,False,False,False,Clear
3090,48.9,True,False,True,Severe Storm
3091,34.5,True,False,False,Rain/Cold
3092,33.5,True,True,False,Snow
3093,33.1,True,True,False,Snow
3094,18.0,False,False,False,Clear
3095,30.5,False,False,False,Clear
3096,52.9,False,False,False,Clear
3097,50.6,False,False,False,Clear
3098,46.8,True,False,False,Rain/Cold
3099,45.4,False,False,False,Clear
3100,85.9,False,False,False,Hot/Sunny
3101,34.5,False,False,False,Clear
3102,53.4,False,False,False,Clear
3103,27.5,False,False,False,Clear
3104,36.2,False,False,False,Clear
3105,31.3,False,False,False,Clear
3106,58.0,False,False,False,Clear
3107,66.3,False,False,False,Clear
3108,53.9,False,False,False,Clear
3109,80.7,False,False,False,Clear
3110,5.0,False,False,False,Clear
3111,5.0,False,False,False,Clear
3112,25.2,False,False,False,Clear
3113,17.1,False,False,False,Clear
3114,39.5,False,False,False,Clear
3115,74.0,False,False,False,Clear
3116,72.0,True,False,False,Rain
3117,67.5,True,False,False,Rain
3118,72.9,False,False,False,Clear
3119,49.3,False,False,False,Clear
3120,7.8,False,False,False,Clear
3121,43.2,False,False,False,Clear
3122,5.0,True,True,False,Snow
3123,33.7,False,False,False,Clear
3124,41.5,True,False,False,Rain/Cold
3125,63.8,False,False,False,Clear
3126,46.3,False,False,False,Clear
3127,32.4,True,False,False,Rain/Cold
3128,59.9,False,False,False,Clear
3129,31.2,True,False,False,Rain/Cold
3130,34.3,False,False,False,Clear
3131,35.0,True,True,False,Snow
3132,20.8,False,False,False,Clear
3133,49.1,False,False,False,Clear
3134,51.9,False,False,False,Clear
3135,47.3,False,False,False,Clear
3136,59.6,False,False,False,Clear
3137,76.0,False,False,False,Clear
3138,36.0,True,False,False,Rain/Cold
3139,19.1,False,False,False,Clear
3140,10.4,True,True,False,Snow
3141,19.1,False,False,False,Clear
3142,34.3,True,False,False,Rain/Cold
3143,52.0,True,False,False,Rain
3144,51.9,False,False,False,Clear
3145,63.0,True,False,False,Rain
3146,74.2,False,False,False,Clear
3147,20.3,True,True,False,Snow
3148,33.1,False,False,False,Clear
3149,21.8,True,True,False,Snow
3150,13.7,False,False,False,Clear
3151,24.1,True,False,False,Rain/Cold
3152,36.1,True,False,False,Rain/Cold
3153,44.3,False,False,False,Clear
3154,30.9,True,False,False,Rain/Cold
3155,47.6,False,False,False,Clear
3156,29.8,False,False,False,Clear
3157,23.8,False,False,False,Clear
3158,31.5,False,False,False,Clear
3159,23.7,True,False,False,Rain/Cold
3160,32.9,False,False,False,Clear
3161,21.0,True,True,False,Snow
3162,43.0,False,False,False,Clear
3163,32.9,True,True,False,Snow
3164,38.1,False,False,False,Clear
3165,48.1,False,False,False,Clear
3166,9.3,False,False,False,Clear
3167,34.6,True,False,False,Rain/Cold
3168,33.5,False,False,False,Clear
3169,17.4,True,False,False,Rain/Cold
3170,51.0,False,False,False,Clear
3171,44.4,False,False,False,Clear
3172,73.2,True,False,True,Severe Storm
3173,52.1,False,False,False,Clear
3174,57.4,False,False,False,Clear
3175,17.2,False,False,False,Clear
3176,28.8,False,False,False,Clear
3177,61.6,False,False,False,Clear
3178,35.3,False,False,False,Clear
3179,42.4,False,False,False,Clear
3180,62.5,False,False,False,Clear
3181,77.4,False,False,False,Clear
3182,60.6,False,False,False,Clear
3183,39.9,False,False,False,Clear
3184,12.7,True,False,False,Rain/Cold
3185,14.0,False,False,False,Clear
3186,11.0,True,True,False,Snow
3187,29.4,False,False,False,Clear
3188,9.5,False,False,False,Clear
3189,33.3,True,False,False,Rain/Cold
3190,16.7,True,False,False,Rain/Cold
3191,60.2,False,False,False,Clear
3192,54.0,False,False,False,Clear
3193,37.3,False,False,False,Clear
3194,42.4,False,False,False,Clear
3195,56.3,True,False,False,Rain
3196,21.2,False,False,False,Clear
3197,15.3,False,False,False,Clear
3198,50.7,False,False,False,Clear
3199,57.3,False,False,False,Clear
3200,76.9,False,False,False,Clear
3201,76.3,False,False,False,Clear
3202,44.7,False,False,False,Clear
3203,22.9,True,False,False,Rain/Cold
3204,12.9,True,True,False,Snow
3205,39.6,False,False,False,Clear
3206,13.1,False,False,False,Clear
3207,43.3,False,False,False,Clear
3208,58.6,False,False,False,Clear
3209,76.6,False,False,False,Clear
3210,45.0,False,False,False,Clear
3211,90.0,False,False,False,Hot/Sunny
3212,20.8,False,False,False,Clear
3213,25.4,False,False,False,Clear
3214,25.8,False,False,False,Clear
3215,6.1,True,False,False,Rain/Cold
3216,73.2,False,False,False,Clear
3217,76.2,False,False,False,Clear
3218,19.7,True,True,False,Snow
3219,43.5,True,False,False,Rain/Cold
3220,32.5,False,False,False,Clear
3221,29.3,True,True,False,Snow
3222,46.0,False,False,False,Clear
3223,22.1,True,True,False,Snow
3224,47.3,False,False,False,Clear
3225,35.0,True,False,False,Rain/Cold
3226,45.8,False,False,False,Clear
3227,39.4,False,False,False,Clear
3228,58.5,True,False,False,Rain
3229,47.9,False,False,False,Clear
3230,37.4,False,False,False,Clear
3231,12.3,True,False,False,Rain/Cold
3232,14.3,False,False,False,Clear
3233,20.3,True,True,False,Snow
3234,37.8,False,False,False,Clear
3235,70.0,True,False,False,Rain
3236,35.5,False,False,False,Clear
3237,39.1,False,False,False,Clear
3238,35.8,False,False,False,Clear
3239,59.2,False,False,False,Clear
3240,20.9,True,True,False,Snow
3241,24.7,False,False,False,Clear
3242,27.8,True,True,False,Snow
3243,31.0,True,True,False,Snow
3244,44.7,False,False,False,Clear
3245,53.3,True,False,False,Rain
3246,54.4,False,False,False,Clear
3247,83.7,False,False,False,Clear
3248,58.5,False,False,False,Clear
3249,48.4,False,False,False,Clear
3250,17.2,True,True,False,Snow
3251,19.4,True,True,False,Snow
3252,42.4,False,False,False,Clear
3253,61.4,False,False,False,Clear
3254,32.3,True,False,False,Rain/Cold
3255,85.7,False,False,False,Hot/Sunny
3256,58.7,False,False,False,Clear
3257,35.0,False,False,False,Clear
3258,27.5,False,False,False,Clear
3259,10.0,True,True,False,Snow
3260,8.2,False,False,False,Clear
3261,22.5,True,True,False,Snow
3262,31.6,False,False,False,Clear
3263,58.2,False,False,False,Clear
3264,54.5,False,False,False,Clear
3265,53.5,False,False,False,Clear
3266,80.0,False,False,False,Clear
3267,23.0,True,True,False,Snow
3268,28.0,True,True,False,Snow
3269,40.7,False,False,False,Clear
3270,25.8,False,False,False,Clear
3271,12.6,False,False,False,Clear
3272,49.7,True,False,False,Rain/Cold
3273,63.8,False,False,False,Clear
3274,52.8,True,False,False,Rain
3275,41.8,False,False,False,Clear
3276,45.9,False,False,False,Clear
3277,16.3,False,False,False,Clear
3278,39.4,False,False,False,Clear
3279,20.3,False,False,False,Clear
3280,18.5,True,True,False,Snow
3281,65.9,False,False,False,Clear
3282,55.7,False,False,False,Clear
3283,52.4,True,False,False,Rain
3284,28.0,False,False,False,Clear
3285,75.4,False,False,False,Clear
3286,23.0,True,True,False,Snow
3287,36.5,False,False,False,Clear
3288,41.6,False,False,False,Clear
3289,23.8,False,False,False,Clear
3290,76.3,False,False,False,Clear
3291,35.3,True,False,False,Rain/Cold
3292,52.6,False,False,False,Clear
3293,53.1,False,False,False,Clear
3294,33.2,False,False,False,Clear
3295,8.1,False,False,False,Clear
3296,34.3,True,False,False,Rain/Cold
3297,29.9,False,False,False,Clear
3298,39.1,False,False,False,Clear
3299,46.1,True,False,False,Rain/Cold
3300,45.3,False,False,False,Clear
3301,42.8,False,False,False,Clear
3302,57.3,False,False,False,Clear
3303,79.4,True,False,False,Rain
3304,20.0,True,False,False,Rain/Cold
3305,22.1,True,True,False,Snow
3306,25.6,True,True,False,Snow
3307,24.4,False,False,False,Clear
3308,40.3,False,False,False,Clear
3309,56.0,False,False,False,Clear
3310,62.4,False,False,False,Clear
3311,59.9,False,False,False,Clear
3312,63.6,False,False,False,Clear
3313,23.8,False,False,False,Clear
3314,12.8,False,False,False,Clear
3315,21.9,False,False,False,Clear
3316,28.8,True,True,False,Snow
3317,27.5,False,False,False,Clear
3318,61.0,False,False,False,Clear
3319,50.5,False,False,False,Clear
3320,53.6,False,False,False,Clear
3321,40.8,False,False,False,Clear
3322,53.0,False,False,False,Clear
3323,21.0,False,False,False,Clear
3324,26.5,False,False,False,Clear
3325,31.4,True,False,True,Severe Storm
3326,16.9,False,False,False,Clear
3327,55.7,True,False,False,Rain
3328,68.8,False,False,False,Clear
3329,67.5,False,False,False,Clear
3330,24.7,True,True,False,Snow
3331,51.1,False,False,False,Clear
3332,25.3,True,False,False,Rain/Cold
3333,38.4,False,False,False,Clear
3334,22.0,True,False,False,Rain/Cold
3335,40.9,False,False,False,Clear
3336,94.6,True,False,False,Rain
3337,53.9,False,False,False,Clear
3338,77.1,False,False,False,Clear
3339,57.0,False,False,False,Clear
3340,37.3,False,False,False,Clear
3341,14.0,False,False,False,Clear
3342,8.2,False,False,False,Clear
3343,36.2,False,False,False,Clear
3344,32.7,True,True,True,Severe Storm
3345,33.7,False,False,False,Clear
3346,45.6,True,False,False,Rain/Cold
3347,53.5,True,False,False,Rain
3348,69.1,False,False,False,Clear
3349,40.5,False,False,False,Clear
3350,37.3,False,False,False,Clear
3351,26.4,True,True,False,Snow
3352,32.0,False,False,False,Clear
3353,28.1,True,False,False,Rain/Cold
3354,32.5,False,False,False,Clear
3355,46.6,False,False,False,Clear
3356,48.5,True,False,False,Rain/Cold
3357,50.2,True,False,False,Rain
3358,55.9,False,False,False,Clear
3359,18.4,True,True,False,Snow
3360,23.3,True,False,False,Rain/Cold
3361,28.1,True,True,False,Snow
3362,52.3,True,False,False,Rain
3363,25.4,True,False,False,Rain/Cold
3364,55.4,False,False,False,Clear
3365,49.7,False,False,False,Clear
3366,29.0,False,False,False,Clear
3367,48.9,False,False,False,Clear
3368,38.3,False,False,False,Clear
3369,22.7,False,False,False,Clear
3370,39.4,False,False,False,Clear
3371,19.4,False,False,False,Clear
3372,33.6,True,True,False,Snow
3373,32.5,True,False,False,Rain/Cold
3374,55.1,False,False,False,Clear
3375,58.5,False,False,False,Clear
3376,44.1,False,False,False,Clear
3377,48.4,True,False,False,Rain/Cold
3378,11.5,False,False,False,Clear
3379,20.2,True,True,False,Snow
3380,25.9,False,False,False,Clear
3381,37.8,False,False,False,Clear
3382,5.0,True,True,False,Snow
3383,71.2,False,False,False,Clear
3384,46.0,False,False,False,Clear
3385,43.0,False,False,False,Clear
3386,71.5,False,False,False,Clear
3387,35.4,False,False,False,Clear
3388,11.5,False,False,False,Clear
3389,36.9,True,False,False,Rain/Cold
3390,15.7,False,False,False,Clear
3391,39.6,False,False,False,Clear
3392,62.6,False,False,False,Clear
3393,55.0,False,False,False,Clear
3394,74.7,False,False,False,Clear
3395,45.9,False,False,False,Clear
3396,35.1,False,False,False,Clear
3397,16.6,False,False,False,Clear
3398,34.3,True,True,False,Snow
3399,24.4,False,False,False,Clear
3400,51.9,True,False,False,Rain
3401,41.6,True,False,False,Rain/Cold
3402,21.3,True,False,False,Rain/Cold
3403,36.0,False,False,False,Clear
3404,55.0,False,False,False,Clear
3405,44.5,True,False,False,Rain/Cold
3406,27.2,False,False,False,Clear
3407,13.0,False,False,False,Clear
3408,17.9,True,False,False,Rain/Cold
3409,39.8,False,False,False,Clear
3410,68.3,False,False,False,Clear
3411,56.1,False,False,False,Clear
3412,62.9,False,False,False,Clear
3413,42.8,False,False,False,Clear
3414,51.7,False,False,False,Clear
3415,26.6,True,True,False,Snow
3416,38.3,False,False,False,Clear
3417,21.0,True,True,False,Snow
3418,27.2,True,True,False,Snow
3419,29.9,True,False,False,Rain/Cold
3420,55.0,False,False,False,Clear
3421,76.4,True,False,False,Rain
3422,36.3,False,False,False,Clear
3423,37.8,False,False,False,Clear
3424,12.3,False,False,False,Clear
3425,19.7,True,False,False,Rain/Cold
3426,17.7,False,False,False,Clear
3427,37.2,True,False,False,Rain/Cold
3428,25.2,True,True,False,Snow
3429,51.7,False,False,False,Clear
3430,42.8,False,False,False,Clear
3431,41.0,False,False,False,Clear
3432,45.9,False,False,False,Clear
3433,50.8,False,False,False,Clear
3434,41.7,False,False,False,Clear
3435,20.0,False,False,False,Clear
3436,40.3,True,False,False,Rain/Cold
3437,5.0,True,False,False,Rain/Cold
3438,61.0,False,False,False,Clear
3439,52.1,False,False,False,Clear
3440,71.6,False,False,False,Clear
3441,38.4,False,False,False,Clear
3442,33.0,False,False,False,Clear
3443,27.5,False,False,False,Clear
3444,12.1,False,False,False,Clear
3445,13.6,False,False,False,Clear
3446,14.7,True,True,False,Snow
3447,38.3,False,False,False,Clear
3448,64.0,False,False,False,Clear
3449,54.4,True,False,False,Rain
3450,44.8,True,False,False,Rain/Cold
3451,58.3,False,False,False,Clear
3452,28.2,False,False,False,Clear
3453,21.4,False,False,False,Clear
3454,17.8,False,False,False,Clear
3455,21.4,False,False,False,Clear
3456,27.8,False,False,False,Clear
3457,26.3,False,False,False,Clear
3458,28.3,True,True,False,Snow
3459,57.1,False,False,False,Clear
3460,43.0,False,False,False,Clear
3461,24.5,True,True,False,Snow
3462,30.3,False,False,False,Clear
3463,11.2,False,False,False,Clear
3464,24.9,False,False,False,Clear
3465,33.8,True,True,False,Snow
3466,31.7,False,False,False,Clear
3467,59.0,True,False,False,Rain
3468,56.2,False,False,False,Clear
3469,47.5,False,False,False,Clear
3470,17.7,False,False,False,Clear
3471,5.2,True,False,False,Rain/Cold
3472,5.0,False,False,False,Clear
3473,7.3,True,True,False,Snow
3474,26.2,False,False,False,Clear
3475,54.0,False,False,False,Clear
3476,46.8,False,False,False,Clear
3477,63.0,False,False,False,Clear
3478,43.3,False,False,False,Clear
3479,54.5,True,False,False,Rain
3480,21.8,False,False,False,Clear
3481,22.5,False,False,False,Clear
3482,34.6,False,False,False,Clear
3483,38.0,True,False,False,Rain/Cold
3484,24.4,True,False,False,Rain/Cold
3485,40.3,False,False,False,Clear
3486,33.3,False,False,False,Clear
3487,55.0,False,False,False,Clear
3488,52.7,False,False,False,Clear
3489,27.9,False,False,False,Clear
3490,53.0,False,False,False,Clear
3491,31.5,False,False,False,Clear
3492,26.1,True,True,False,Snow
3493,43.1,False,False,False,Clear
3494,66.4,False,False,False,Clear
3495,29.3,False,False,False,Clear
3496,44.4,True,False,False,Rain/Cold
3497,41.7,False,False,False,Clear
3498,28.1,False,False,False,Clear
3499,36.1,False,False,False,Clear
3500,34.9,False,False,False,Clear
3501,30.5,False,False,False,Clear
3502,25.9,False,False,False,Clear
3503,46.2,False,False,False,Clear
3504,61.4,False,False,False,Clear
3505,48.6,True,False,False,Rain/Cold
3506,73.6,False,False,False,Clear
3507,44.4,False,False,False,Clear
3508,38.2,False,False,False,Clear
3509,15.4,True,True,False,Snow
3510,18.8,True,True,False,Snow
3511,16.1,False,False,False,Clear
3512,64.1,False,False,False,Clear
3513,46.3,False,False,False,Clear
3514,37.1,False,False,False,Clear
3515,34.9,False,False,False,Clear
3516,35.0,False,False,False,Clear
3517,45.8,False,False,False,Clear
3518,46.7,False,False,False,Clear
3519,24.1,False,False,False,Clear
3520,12.3,True,False,False,Rain/Cold
3521,41.4,False,False,False,Clear
3522,52.5,False,False,False,Clear
3523,41.5,False,False,False,Clear
3524,44.1,False,False,False,Clear
3525,55.3,False,False,False,Clear
3526,31.1,False,False,False,Clear
3527,8.8,False,False,False,Clear
3528,30.4,True,True,False,Snow
3529,21.8,True,True,True,Severe Storm
3530,53.0,True,False,False,Rain
3531,24.2,False,False,False,Clear
3532,63.9,False,False,False,Clear
3533,36.6,False,False,False,Clear
3534,40.0,False,False,False,Clear
3535,52.4,False,False,False,Clear
3536,17.4,False,False,False,Clear
3537,27.4,False,False,False,Clear
3538,23.1,True,False,False,Rain/Cold
3539,31.9,True,False,False,Rain/Cold
3540,56.5,False,False,False,Clear
3541,49.8,False,False,False,Clear
3542,55.4,False,False,False,Clear
3543,61.1,False,False,False,Clear
3544,24.2,False,False,False,Clear
3545,25.2,False,False,False,Clear
3546,18.5,False,False,False,Clear
3547,35.0,False,False,False,Clear
3548,27.0,True,True,False,Snow
3549,62.7,True,False,False,Rain
3550,33.9,False,False,False,Clear
3551,51.0,True,False,False,Rain
3552,63.3,True,False,False,Rain
3553,61.2,False,False,False,Clear
3554,22.6,False,False,False,Clear
3555,12.3,False,False,False,Clear
3556,19.0,False,False,False,Clear
3557,14.4,False,False,False,Clear
3558,69.2,False,False,False,Clear
3559,26.8,False,False,False,Clear
3560,68.9,False,False,False,Clear
3561,45.3,False,False,False,Clear
3562,56.1,False,False,False,Clear
3563,44.5,False,False,False,Clear
3564,34.0,False,False,False,Clear
3565,32.6,False,False,False,Clear
3566,34.3,True,True,False,Snow
3567,66.3,False,False,False,Clear
3568,69.9,False,False,False,Clear
3569,41.9,True,False,False,Rain/Cold
3570,37.9,False,False,False,Clear
3571,58.0,False,False,False,Clear
3572,10.4,True,True,False,Snow
3573,10.5,False,False,False,Clear
3574,31.1,True,False,False,Rain/Cold
3575,34.0,False,False,False,Clear
3576,20.8,False,False,False,Clear
3577,26.0,True,False,False,Rain/Cold
3578,5.3,False,False,False,Clear
3579,62.4,True,False,False,Rain
3580,87.6,False,False,False,Hot/Sunny
3581,26.9,True,True,False,Snow
3582,23.1,False,False,False,Clear
3583,35.4,True,False,False,Rain/Cold
3584,30.3,False,False,False,Clear
3585,48.0,False,False,False,Clear
3586,28.0,False,False,False,Clear
3587,53.2,False,False,False,Clear
3588,59.9,False,False,False,Clear
3589,36.0,True,False,False,Rain/Cold
3590,66.0,True,False,False,Rain
3591,5.0,True,True,False,Snow
3592,16.7,True,True,False,Snow
3593,25.8,False,False,False,Clear
3594,34.2,True,True,False,Snow
3595,36.0,False,False,False,Clear
3596,44.8,False,False,False,Clear
3597,25.1,True,False,False,Rain/Cold
3598,68.9,True,False,False,Rain
3599,52.9,False,False,False,Clear
3600,23.1,True,True,False,Snow
3601,20.9,False,False,False,Clear
3602,29.3,False,False,False,Clear
3603,18.6,False,False,False,Clear
3604,72.4,False,False,False,Clear
3605,48.8,False,False,False,Clear
3606,29.9,True,True,False,Snow
3607,87.9,False,False,False,Hot/Sunny
3608,54.9,False,False,False,Clear
3609,21.5,True,False,False,Rain/Cold
3610,23.0,True,True,False,Snow
3611,32.0,False,False,False,Clear
3612,14.3,False,False,False,Clear
3613,45.3,False,False,False,Clear
3614,51.4,False,False,False,Clear
3615,39.0,False,False,False,Clear
3616,45.5,False,False,False,Clear
3617,37.1,True,False,False,Rain/Cold
3618,21.4,True,True,False,Snow
3619,41.0,False,False,False,Clear
3620,8.2,True,True,False,Snow
3621,41.0,True,False,False,Rain/Cold
3622,29.3,False,False,False,Clear
3623,29.4,True,True,False,Snow
3624,53.4,False,False,False,Clear
3625,42.8,False,False,False,Clear
3626,66.8,True,False,False,Rain
3627,26.1,False,False,False,Clear
3628,46.8,False,False,False,Clear
3629,20.1,True,True,False,Snow
3630,10.2,True,True,False,Snow
3631,33.7,False,False,False,Clear
3632,56.5,False,False,False,Clear
3633,82.7,False,False,False,Clear
3634,51.3,False,False,False,Clear
3635,44.4,True,False,False,Rain/Cold
3636,63.9,True,False,False,Rain
3637,28.1,True,True,False,Snow
3638,5.0,True,False,False,Rain/Cold
3639,18.1,True,True,False,Snow
3640,33.4,False,False,False,Clear
3641,50.2,False,False,False,Clear
3642,40.8,False,False,False,Clear
3643,52.0,False,False,False,Clear
3644,45.1,False,False,False,Clear
3645,69.7,False,False,False,Clear
3646,20.0,False,False,False,Clear
3647,18.5,True,True,False,Snow
3648,14.5,False,False,False,Clear
3649,37.8,False,False,False,Clear
3650,33.9,True,True,False,Snow
3651,47.6,False,False,False,Clear
3652,36.5,False,False,False,Clear
3653,53.6,False,False,False,Clear
3654,62.8,False,False,False,Clear
3655,34.5,False,False,False,Clear
3656,52.0,False,False,False,Clear
3657,24.4,False,False,False,Clear
3658,43.7,False,False,False,Clear
3659,30.2,False,False,False,Clear
3660,29.3,True,True,False,Snow
3661,50.6,True,False,False,Rain
3662,61.8,False,False,False,Clear
3663,64.4,True,False,False,Rain
3664,29.2,True,True,False,Snow
3665,10.6,False,False,False,Clear
3666,26.7,False,False,False,Clear
3667,29.1,True,True,False,Snow
3668,47.2,False,False,False,Clear
3669,69.4,True,False,False,Rain
3670,61.5,False,False,False,Clear
3671,79.8,False,False,False,Clear
3672,42.5,False,False,False,Clear
3673,47.3,False,False,False,Clear
3674,33.5,False,False,False,Clear
3675,56.6,False,False,False,Clear
3676,14.1,False,False,False,Clear
3677,17.5,False,False,False,Clear
3678,58.2,False,False,False,Clear
3679,57.2,False,False,False,Clear
3680,39.7,False,False,False,Clear
3681,43.1,False,False,False,Clear
3682,33.5,False,False,False,Clear
3683,15.0,True,True,False,Snow
3684,5.0,False,False,False,Clear
3685,10.4,True,True,False,Snow
3686,33.6,True,False,False,Rain/Cold
3687,51.8,False,False,False,Clear
3688,60.3,False,False,False,Clear
3689,58.6,True,False,False,Rain
3690,31.1,True,True,False,Snow
3691,35.6,False,False,False,Clear
3692,65.7,False,False,False,Clear
3693,60.1,False,False,False,Clear
3694,48.4,True,False,False,Rain/Cold
3695,38.3,False,False,False,Clear
3696,24.4,False,False,False,Clear
3697,23.1,False,False,False,Clear
3698,40.2,True,False,False,Rain/Cold
3699,13.1,False,False,False,Clear
3700,45.4,False,False,False,Clear
3701,42.5,False,False,False,Clear
3702,54.5,False,False,False,Clear
3703,17.0,False,False,False,Clear
3704,31.1,True,False,False,Rain/Cold
3705,26.8,True,True,False,Snow
3706,25.4,False,False,False,Clear
3707,24.3,True,True,False,Snow
3708,33.6,False,False,False,Clear
3709,59.6,True,False,False,Rain
3710,38.5,False,False,False,Clear
3711,57.8,False,False,False,Clear
3712,26.1,False,False,False,Clear
3713,23.0,False,False,False,Clear
3714,25.2,False,False,False,Clear
3715,34.5,False,False,False,Clear
3716,19.7,True,False,False,Rain/Cold
3717,60.0,False,False,False,Clear
3718,60.4,False,False,False,Clear
3719,82.4,False,False,False,Clear
3720,48.4,False,False,False,Clear
3721,51.7,False,False,False,Clear
3722,7.3,False,False,False,Clear
3723,6.0,False,False,False,Clear
3724,16.1,False,False,False,Clear
3725,16.3,True,True,False,Snow
3726,58.1,False,False,False,Clear
3727,44.7,False,False,False,Clear
3728,34.1,True,True,False,Snow
3729,70.3,False,False,False,Clear
3730,69.5,True,False,False,Rain
3731,11.8,False,False,False,Clear
3732,48.7,False,False,False,Clear
3733,19.8,False,False,False,Clear
3734,36.5,False,False,False,Clear
3735,33.7,False,False,False,Clear
3736,50.0,True,False,False,Rain
3737,63.1,False,False,False,Clear
3738,43.6,True,False,False,Rain/Cold
3739,67.3,False,False,False,Clear
3740,37.2,False,False,False,Clear
3741,28.2,False,False,False,Clear
3742,16.7,False,False,False,Clear
3743,20.5,True,False,False,Rain/Cold
3744,24.8,False,False,False,Clear
3745,27.0,False,False,False,Clear
3746,36.6,False,False,False,Clear
3747,49.8,False,False,False,Clear
3748,54.3,False,False,False,Clear
3749,38.0,True,False,False,Rain/Cold
3750,5.0,False,False,False,Clear
3751,25.1,True,True,False,Snow
3752,29.7,True,True,False,Snow
3753,35.4,True,False,False,Rain/Cold
3754,59.5,False,False,False,Clear
3755,49.4,False,False,False,Clear
3756,44.1,False,False,False,Clear
3757,66.2,False,False,False,Clear
3758,47.4,False,False,False,Clear
3759,46.9,False,False,False,Clear
3760,24.1,False,False,False,Clear
3761,38.1,False,False,False,Clear
3762,39.3,True,False,False,Rain/Cold
3763,40.4,False,False,False,Clear
3764,42.3,False,False,False,Clear
3765,53.9,False,False,False,Clear
3766,35.6,False,False,False,Clear
3767,51.9,False,False,False,Clear
3768,17.3,True,True,False,Snow
3769,13.3,False,False,False,Clear
3770,19.3,False,False,False,Clear
3771,39.6,False,False,False,Clear
3772,52.6,False,False,False,Clear
3773,75.9,False,False,False,Clear
3774,61.3,False,False,False,Clear
3775,53.4,False,False,False,Clear
3776,46.7,False,False,False,Clear
3777,14.5,False,False,False,Clear
3778,46.2,False,False,False,Clear
3779,5.0,False,False,False,Clear
3780,14.7,False,False,False,Clear
3781,47.4,False,False,False,Clear
3782,65.1,True,False,False,Rain
3783,39.7,False,False,False,Clear
3784,48.5,False,False,False,Clear
3785,43.4,False,False,False,Clear
3786,5.0,True,False,False,Rain/Cold
3787,28.0,True,True,False,Snow
3788,20.6,True,False,False,Rain/Cold
3789,23.8,True,False,False,Rain/Cold
3790,20.4,True,True,False,Snow
3791,46.1,False,False,False,Clear
3792,56.7,False,False,False,Clear
3793,54.3,False,False,False,Clear
3794,64.6,False,False,False,Clear
3795,29.3,False,False,False,Clear
3796,37.7,True,False,False,Rain/Cold
3797,10.4,False,False,False,Clear
3798,5.0,False,False,False,Clear
3799,33.1,False,False,False,Clear
3800,63.1,False,False,False,Clear
3801,54.2,False,False,False,Clear
3802,60.6,True,False,False,Rain
3803,67.2,True,False,False,Rain
3804,71.3,False,False,False,Clear
3805,51.6,False,False,False,Clear
3806,39.9,False,False,False,Clear
3807,49.8,False,False,False,Clear
3808,45.8,True,False,False,Rain/Cold
3809,87.8,False,False,False,Hot/Sunny
3810,58.0,False,False,False,Clear
3811,71.8,True,False,False,Rain
3812,54.5,False,False,False,Clear
3813,54.9,False,False,False,Clear
3814,18.6,False,False,False,Clear
3815,19.4,False,False,False,Clear
3816,19.1,True,True,False,Snow
3817,21.0,False,False,False,Clear
3818,51.1,True,False,False,Rain
3819,33.2,False,False,False,Clear
3820,55.4,False,False,False,Clear
3821,83.5,False,False,False,Clear
3822,48.7,False,False,False,Clear
3823,17.0,True,False,False,Rain/Cold
3824,37.5,False,False,False,Clear
3825,5.6,False,False,False,Clear
3826,24.3,True,False,False,Rain/Cold
3827,5.7,False,False,False,Clear
3828,66.2,False,False,False,Clear
3829,73.0,False,False,False,Clear
3830,44.8,True,False,False,Rain/Cold
3831,63.0,False,False,False,Clear
3832,5.0,True,True,False,Snow
3833,28.4,True,True,False,Snow
3834,35.2,False,False,False,Clear
3835,18.4,False,False,False,Clear
3836,26.5,True,True,False,Snow
3837,78.2,False,False,False,Clear
3838,54.5,False,False,False,Clear
3839,44.6,False,False,False,Clear
3840,42.2,True,False,False,Rain/Cold
3841,74.6,False,False,False,Clear
3842,27.9,False,False,False,Clear
3843,34.1,True,False,False,Rain/Cold
3844,48.2,False,False,False,Clear
3845,30.3,False,False,False,Clear
3846,40.9,False,False,False,Clear
3847,58.5,False,False,False,Clear
3848,50.8,False,False,False,Clear
3849,63.5,False,False,False,Clear
3850,66.7,False,False,False,Clear
3851,45.2,False,False,False,Clear
3852,21.9,False,False,False,Clear
3853,24.5,False,False,False,Clear
3854,7.3,False,False,False,Clear
3855,21.7,False,False,False,Clear
3856,78.1,False,False,False,Clear
3857,52.4,False,False,False,Clear
3858,54.7,False,False,False,Clear
3859,52.5,False,False,False,Clear
3860,23.0,False,False,False,Clear
3861,38.7,False,False,False,Clear
3862,29.4,False,False,False,Clear
3863,41.3,True,False,False,Rain/Cold
3864,27.6,False,False,False,Clear
3865,53.2,False,False,False,Clear
3866,47.2,False,False,False,Clear
3867,49.4,False,False,False,Clear
3868,36.2,False,False,False,Clear
3869,27.3,True,True,False,Snow
3870,20.2,False,False,False,Clear
3871,12.6,False,False,False,Clear
3872,29.7,False,False,False,Clear
3873,38.2,False,False,False,Clear
3874,37.5,False,False,False,Clear
