merchandise_id,game_id,category,units_sold,avg_unit_price,gross_revenue,estimated_cost,gross_margin,per_cap_spend,recommended_inventory_units
14117,2824,Hats,3276,32.0,104860.97,36701.34,68159.63,5.55,3767
14118,2824,T-Shirts,3996,28.0,111908.96,35810.87,76098.09,5.93,4595
14119,2824,Collectibles,1541,45.0,69357.53,26355.86,43001.67,3.67,1772
14120,2824,Game-Day Specials,3033,20.0,60661.15,18198.34,42462.81,3.21,3487
14121,2825,Jerseys,1554,110.0,170989.3,71815.51,99173.79,8.34,1864
14122,2825,Hats,3729,32.0,119355.69,41774.49,77581.2,5.82,4474
14123,2825,T-Shirts,4813,28.0,134775.78,43128.25,91647.53,6.58,5775
14124,2825,Collectibles,1666,45.0,74975.78,28490.8,46484.98,3.66,1999
14125,2825,Game-Day Specials,3679,20.0,73583.27,22074.98,51508.29,3.59,4414
14126,2826,Jerseys,1243,110.0,136754.41,57436.85,79317.56,7.76,1367
14127,2826,Hats,3165,32.0,101295.14,35453.3,65841.84,5.75,3481
14128,2826,T-Shirts,3738,28.0,104670.01,33494.4,71175.61,5.94,4111
14129,2826,Collectibles,1508,45.0,67883.54,25795.75,42087.79,3.85,1658
14130,2826,Game-Day Specials,2985,20.0,59701.5,17910.45,41791.05,3.39,3283
14131,2827,Jerseys,1364,110.0,150132.91,63055.82,87077.09,8.1,1568
14132,2827,Hats,3145,32.0,100645.46,35225.91,65419.55,5.43,3616
14133,2827,T-Shirts,3945,28.0,110461.52,35347.69,75113.83,5.96,4536
14134,2827,Collectibles,1437,45.0,64668.31,24573.96,40094.35,3.49,1652
14135,2827,Game-Day Specials,2929,20.0,58588.72,17576.62,41012.1,3.16,3368
14136,2828,Jerseys,1220,110.0,134210.11,56368.25,77841.86,7.77,1342
14137,2828,Hats,2937,32.0,94001.73,32900.61,61101.12,5.44,3230
14138,2828,T-Shirts,3927,28.0,109982.82,35194.5,74788.32,6.37,4319
14139,2828,Collectibles,1336,45.0,60157.9,22860.0,37297.9,3.48,1469
14140,2828,Game-Day Specials,2805,20.0,56101.37,16830.41,39270.96,3.25,3085
14141,2829,Jerseys,1331,110.0,146458.07,61512.39,84945.68,7.95,1530
14142,2829,Hats,3298,32.0,105540.65,36939.23,68601.42,5.73,3792
14143,2829,T-Shirts,4309,28.0,120661.52,38611.69,82049.83,6.55,4955
14144,2829,Collectibles,1464,45.0,65881.56,25034.99,40846.57,3.58,1683
14145,2829,Game-Day Specials,2991,20.0,59825.04,17947.51,41877.53,3.25,3439
14146,2830,Jerseys,1375,110.0,151261.75,63529.94,87731.81,8.59,1650
14147,2830,Hats,3761,32.0,120383.04,42134.06,78248.98,6.83,4513
14148,2830,T-Shirts,4614,28.0,129195.96,41342.71,87853.25,7.33,5536
14149,2830,Collectibles,1663,45.0,74858.14,28446.09,46412.05,4.25,1995
14150,2830,Game-Day Specials,3509,20.0,70183.7,21055.11,49128.59,3.98,4210
14151,2831,Jerseys,1407,110.0,154824.74,65026.39,89798.35,8.57,1688
14152,2831,Hats,3587,32.0,114787.58,40175.65,74611.93,6.35,4304
14153,2831,T-Shirts,4554,28.0,127515.31,40804.9,86710.41,7.06,5464
14154,2831,Collectibles,1552,45.0,69851.26,26543.48,43307.78,3.87,1862
14155,2831,Game-Day Specials,3342,20.0,66840.27,20052.08,46788.19,3.7,4010
14156,2832,Jerseys,1240,110.0,136475.57,57319.74,79155.83,7.87,1488
14157,2832,Hats,3362,32.0,107607.96,37662.79,69945.17,6.21,4034
14158,2832,T-Shirts,4215,28.0,118033.81,37770.82,80262.99,6.81,5058
14159,2832,Collectibles,1501,45.0,67559.12,25672.47,41886.65,3.9,1801
14160,2832,Game-Day Specials,2971,20.0,59421.51,17826.45,41595.06,3.43,3565
14161,2833,Jerseys,1257,110.0,138375.27,58117.61,80257.66,7.78,1508
14162,2833,Hats,3375,32.0,108002.56,37800.9,70201.66,6.07,4050
14163,2833,T-Shirts,4140,28.0,115927.3,37096.74,78830.56,6.52,4968
14164,2833,Collectibles,1565,45.0,70432.46,26764.33,43668.13,3.96,1878
14165,2833,Game-Day Specials,3069,20.0,61397.86,18419.36,42978.5,3.45,3682
14166,2834,Jerseys,1357,110.0,149309.4,62709.95,86599.45,8.27,1628
14167,2834,Hats,3321,32.0,106300.79,37205.28,69095.51,5.88,3985
14168,2834,T-Shirts,4043,28.0,113212.18,36227.9,76984.28,6.27,4851
14169,2834,Collectibles,1494,45.0,67243.64,25552.58,41691.06,3.72,1792
14170,2834,Game-Day Specials,3109,20.0,62183.95,18655.18,43528.77,3.44,3730
14171,2835,Jerseys,1277,110.0,140535.29,59024.82,81510.47,8.11,1532
14172,2835,Hats,3121,32.0,99876.17,34956.66,64919.51,5.76,3745
14173,2835,T-Shirts,3882,28.0,108711.14,34787.56,73923.58,6.27,4658
14174,2835,Collectibles,1524,45.0,68602.29,26068.87,42533.42,3.96,1828
14175,2835,Game-Day Specials,3098,20.0,61962.94,18588.88,43374.06,3.57,3717
14176,2836,Jerseys,1242,110.0,136728.32,57425.89,79302.43,8.4,1428
14177,2836,Hats,2919,32.0,93422.03,32697.71,60724.32,5.74,3356
14178,2836,T-Shirts,3854,28.0,107922.84,34535.31,73387.53,6.63,4432
14179,2836,Collectibles,1440,45.0,64840.03,24639.21,40200.82,3.98,1655
14180,2836,Game-Day Specials,2910,20.0,58208.75,17462.62,40746.13,3.58,3346
14181,2837,Jerseys,1252,110.0,137823.92,57886.05,79937.87,8.36,1439
14182,2837,Hats,2979,32.0,95351.95,33373.18,61978.77,5.79,3425
14183,2837,T-Shirts,3900,28.0,109214.66,34948.69,74265.97,6.63,4485
14184,2837,Collectibles,1418,45.0,63821.62,24252.22,39569.4,3.87,1630
14185,2837,Game-Day Specials,2996,20.0,59939.57,17981.87,41957.7,3.64,3445
14186,2838,Jerseys,1553,110.0,170836.43,71751.3,99085.13,9.46,1863
14187,2838,Hats,4104,32.0,131346.99,45971.45,85375.54,7.27,4924
14188,2838,T-Shirts,4864,28.0,136211.99,43587.84,92624.15,7.54,5836
14189,2838,Collectibles,1719,45.0,77373.66,29401.99,47971.67,4.28,2062
14190,2838,Game-Day Specials,3701,20.0,74020.24,22206.07,51814.17,4.1,4441
14191,2839,Jerseys,1267,110.0,139466.51,58575.93,80890.58,8.03,1520
14192,2839,Hats,3129,32.0,100139.22,35048.73,65090.49,5.77,3754
14193,2839,T-Shirts,4178,28.0,117003.76,37441.2,79562.56,6.74,5013
14194,2839,Collectibles,1448,45.0,65177.24,24767.35,40409.89,3.75,1737
14195,2839,Game-Day Specials,3130,20.0,62604.1,18781.23,43822.87,3.61,3756
14196,2840,Jerseys,1570,110.0,172793.23,72573.16,100220.07,9.57,1884
14197,2840,Hats,3752,32.0,120092.5,42032.38,78060.12,6.65,4502
14198,2840,T-Shirts,4891,28.0,136972.73,43831.27,93141.46,7.58,5869
14199,2840,Collectibles,1827,45.0,82247.07,31253.89,50993.18,4.55,2192
14200,2840,Game-Day Specials,3571,20.0,71427.86,21428.36,49999.5,3.95,4285
14201,2841,Jerseys,1314,110.0,144593.42,60729.24,83864.18,8.14,1576
14202,2841,Hats,3418,32.0,109404.05,38291.42,71112.63,6.16,4101
14203,2841,T-Shirts,4294,28.0,120237.01,38475.84,81761.17,6.77,5152
14204,2841,Collectibles,1621,45.0,72972.66,27729.61,45243.05,4.11,1945
14205,2841,Game-Day Specials,3233,20.0,64671.72,19401.52,45270.2,3.64,3879
14206,2842,Jerseys,1225,110.0,134796.04,56614.34,78181.7,7.8,1470
14207,2842,Hats,3182,32.0,101839.88,35643.96,66195.92,5.89,3818
14208,2842,T-Shirts,4193,28.0,117427.66,37576.85,79850.81,6.79,5031
14209,2842,Collectibles,1427,45.0,64242.47,24412.14,39830.33,3.72,1712
14210,2842,Game-Day Specials,2901,20.0,58027.8,17408.34,40619.46,3.36,3481
14211,2843,Jerseys,1020,110.0,112293.4,47163.23,65130.17,7.8,1122
14212,2843,Hats,2496,32.0,79900.43,27965.15,51935.28,5.55,2745
14213,2843,T-Shirts,3327,28.0,93166.51,29813.28,63353.23,6.47,3659
14214,2843,Collectibles,1137,45.0,51174.94,19446.48,31728.46,3.55,1250
14215,2843,Game-Day Specials,2316,20.0,46324.25,13897.28,32426.97,3.22,2547
14216,2844,Jerseys,1301,110.0,143115.56,60108.54,83007.02,7.92,1561
14217,2844,Hats,3402,32.0,108877.09,38106.98,70770.11,6.03,4082
14218,2844,T-Shirts,4463,28.0,124972.47,39991.19,84981.28,6.92,5355
14219,2844,Collectibles,1542,45.0,69397.23,26370.95,43026.28,3.84,1850
14220,2844,Game-Day Specials,3344,20.0,66897.35,20069.21,46828.14,3.7,4012
14221,2845,Jerseys,1363,110.0,149966.15,62985.78,86980.37,8.41,1635
14222,2845,Hats,3367,32.0,107747.07,37711.47,70035.6,6.04,4040
14223,2845,T-Shirts,4313,28.0,120778.25,38649.04,82129.21,6.77,5175
14224,2845,Collectibles,1528,45.0,68791.67,26140.83,42650.84,3.86,1833
14225,2845,Game-Day Specials,3216,20.0,64321.96,19296.59,45025.37,3.61,3859
14226,2846,Jerseys,1213,110.0,133508.62,56073.62,77435.0,7.82,1394
14227,2846,Hats,3276,32.0,104845.55,36695.94,68149.61,6.14,3767
14228,2846,T-Shirts,4088,28.0,114474.16,36631.73,77842.43,6.71,4701
14229,2846,Collectibles,1416,45.0,63759.76,24228.71,39531.05,3.73,1628
14230,2846,Game-Day Specials,3002,20.0,60041.61,18012.48,42029.13,3.52,3452
14231,2847,Jerseys,1226,110.0,134860.24,56641.3,78218.94,7.95,1409
14232,2847,Hats,3270,32.0,104655.0,36629.25,68025.75,6.17,3760
14233,2847,T-Shirts,3730,28.0,104464.27,33428.57,71035.7,6.16,4289
14234,2847,Collectibles,1480,45.0,66634.45,25321.09,41313.36,3.93,1701
14235,2847,Game-Day Specials,3064,20.0,61295.53,18388.66,42906.87,3.61,3523
14236,2848,Jerseys,1145,110.0,125986.51,52914.33,73072.18,7.85,1316
14237,2848,Hats,3112,32.0,99592.94,34857.53,64735.41,6.2,3578
14238,2848,T-Shirts,3799,28.0,106381.38,34042.04,72339.34,6.62,4368
14239,2848,Collectibles,1393,45.0,62727.7,23836.53,38891.17,3.91,1601
14240,2848,Game-Day Specials,2795,20.0,55902.67,16770.8,39131.87,3.48,3214
14241,2849,Jerseys,1404,110.0,154530.92,64902.99,89627.93,8.55,1684
14242,2849,Hats,3791,32.0,121337.74,42468.21,78869.53,6.72,4549
14243,2849,T-Shirts,4591,28.0,128554.81,41137.54,87417.27,7.12,5509
14244,2849,Collectibles,1643,45.0,73961.39,28105.33,45856.06,4.09,1971
14245,2849,Game-Day Specials,3644,20.0,72882.74,21864.82,51017.92,4.03,4372
14246,2850,Jerseys,1299,110.0,142941.31,60035.35,82905.96,8.07,1558
14247,2850,Hats,3388,32.0,108437.57,37953.15,70484.42,6.12,4065
14248,2850,T-Shirts,4218,28.0,118105.03,37793.61,80311.42,6.67,5061
14249,2850,Collectibles,1464,45.0,65914.45,25047.49,40866.96,3.72,1756
14250,2850,Game-Day Specials,2944,20.0,58892.91,17667.87,41225.04,3.32,3532
14251,2851,Jerseys,1312,110.0,144321.73,60615.13,83706.6,8.45,1508
14252,2851,Hats,3655,32.0,116975.79,40941.53,76034.26,6.85,4203
14253,2851,T-Shirts,4511,28.0,126328.25,40425.04,85903.21,7.4,5187
14254,2851,Collectibles,1582,45.0,71208.51,27059.23,44149.28,4.17,1819
14255,2851,Game-Day Specials,3270,20.0,65408.91,19622.67,45786.24,3.83,3760
14256,2852,Jerseys,1366,110.0,150285.68,63119.99,87165.69,8.32,1639
14257,2852,Hats,3562,32.0,114002.36,39900.83,74101.53,6.31,4274
14258,2852,T-Shirts,4394,28.0,123041.31,39373.22,83668.09,6.81,5272
14259,2852,Collectibles,1481,45.0,66665.46,25332.87,41332.59,3.69,1777
14260,2852,Game-Day Specials,3247,20.0,64948.66,19484.6,45464.06,3.6,3896
14261,2853,Jerseys,1321,110.0,145314.84,61032.23,84282.61,8.2,1585
14262,2853,Hats,3198,32.0,102346.16,35821.16,66525.0,5.77,3837
14263,2853,T-Shirts,4037,28.0,113047.73,36175.27,76872.46,6.38,4844
14264,2853,Collectibles,1456,45.0,65546.05,24907.5,40638.55,3.7,1747
14265,2853,Game-Day Specials,3290,20.0,65802.12,19740.64,46061.48,3.71,3948
14266,2854,Jerseys,1272,110.0,139988.87,58795.33,81193.54,8.37,1462
14267,2854,Hats,3213,32.0,102834.95,35992.23,66842.72,6.15,3694
14268,2854,T-Shirts,3888,28.0,108877.34,34840.75,74036.59,6.51,4471
14269,2854,Collectibles,1480,45.0,66637.64,25322.3,41315.34,3.98,1701
14270,2854,Game-Day Specials,2869,20.0,57382.77,17214.83,40167.94,3.43,3299
14271,2855,Jerseys,1313,110.0,144503.88,60691.63,83812.25,8.0,1575
14272,2855,Hats,3598,32.0,115140.5,40299.17,74841.33,6.37,4317
14273,2855,T-Shirts,4405,28.0,123360.92,39475.49,83885.43,6.83,5286
14274,2855,Collectibles,1660,45.0,74703.3,28387.25,46316.05,4.14,1992
14275,2855,Game-Day Specials,3230,20.0,64611.28,19383.38,45227.9,3.58,3876
14276,2856,Jerseys,1344,110.0,147943.17,62136.13,85807.04,8.31,1612
14277,2856,Hats,3259,32.0,104294.07,36502.92,67791.15,5.86,3910
14278,2856,T-Shirts,4240,28.0,118733.65,37994.77,80738.88,6.67,5088
14279,2856,Collectibles,1636,45.0,73660.74,27991.08,45669.66,4.14,1963
14280,2856,Game-Day Specials,3080,20.0,61601.12,18480.34,43120.78,3.46,3696
14281,2857,Jerseys,1316,110.0,144794.93,60813.87,83981.06,8.35,1579
14282,2857,Hats,3153,32.0,100910.85,35318.8,65592.05,5.82,3783
14283,2857,T-Shirts,4138,28.0,115883.94,37082.86,78801.08,6.68,4965
14284,2857,Collectibles,1595,45.0,71818.47,27291.02,44527.45,4.14,1914
14285,2857,Game-Day Specials,2918,20.0,58361.57,17508.47,40853.1,3.36,3501
14286,2858,Jerseys,1256,110.0,138269.75,58073.3,80196.45,7.92,1507
14287,2858,Hats,3132,32.0,100225.11,35078.79,65146.32,5.74,3758
14288,2858,T-Shirts,4059,28.0,113675.46,36376.15,77299.31,6.51,4870
14289,2858,Collectibles,1432,45.0,64449.29,24490.73,39958.56,3.69,1718
14290,2858,Game-Day Specials,2959,20.0,59194.71,17758.41,41436.3,3.39,3550
14291,2859,Jerseys,1252,110.0,137817.18,57883.22,79933.96,7.94,1502
14292,2859,Hats,3402,32.0,108886.09,38110.13,70775.96,6.27,4082
14293,2859,T-Shirts,3936,28.0,110230.03,35273.61,74956.42,6.35,4723
14294,2859,Collectibles,1503,45.0,67669.71,25714.49,41955.22,3.9,1803
14295,2859,Game-Day Specials,3090,20.0,61815.56,18544.67,43270.89,3.56,3708
14296,2860,Jerseys,1399,110.0,153952.52,64660.06,89292.46,8.52,1678
14297,2860,Hats,3484,32.0,111496.04,39023.61,72472.43,6.17,4180
14298,2860,T-Shirts,4156,28.0,116389.23,37244.55,79144.68,6.44,4987
14299,2860,Collectibles,1612,45.0,72572.66,27577.61,44995.05,4.02,1934
14300,2860,Game-Day Specials,3134,20.0,62682.32,18804.7,43877.62,3.47,3760
14301,2861,Jerseys,1357,110.0,149342.54,62723.87,86618.67,8.57,1628
14302,2861,Hats,3421,32.0,109482.33,38318.82,71163.51,6.28,4105
14303,2861,T-Shirts,3971,28.0,111196.8,35582.98,75613.82,6.38,4765
14304,2861,Collectibles,1530,45.0,68891.65,26178.83,42712.82,3.95,1836
14305,2861,Game-Day Specials,3024,20.0,60495.63,18148.69,42346.94,3.47,3628
14306,2862,Jerseys,1345,110.0,148021.73,62169.13,85852.6,8.26,1614
14307,2862,Hats,3374,32.0,107983.35,37794.17,70189.18,6.03,4048
14308,2862,T-Shirts,4298,28.0,120349.82,38511.94,81837.88,6.72,5157
14309,2862,Collectibles,1590,45.0,71556.32,27191.4,44364.92,3.99,1908
14310,2862,Game-Day Specials,3016,20.0,60329.56,18098.87,42230.69,3.37,3619
14311,2863,Jerseys,1553,110.0,170856.24,71759.62,99096.62,9.46,1863
14312,2863,Hats,3810,32.0,121941.9,42679.66,79262.24,6.75,4572
14313,2863,T-Shirts,4807,28.0,134621.05,43078.74,91542.31,7.45,5768
14314,2863,Collectibles,1877,45.0,84484.79,32104.22,52380.57,4.68,2252
14315,2863,Game-Day Specials,3599,20.0,71994.82,21598.45,50396.37,3.99,4318
14316,2864,Jerseys,1501,110.0,165134.84,69356.63,95778.21,9.41,1801
14317,2864,Hats,3758,32.0,120287.44,42100.6,78186.84,6.86,4509
14318,2864,T-Shirts,4492,28.0,125791.31,40253.22,85538.09,7.17,5390
14319,2864,Collectibles,1626,45.0,73174.93,27806.47,45368.46,4.17,1951
14320,2864,Game-Day Specials,3417,20.0,68343.21,20502.96,47840.25,3.9,4100
14321,2865,Jerseys,1192,110.0,131140.29,55078.92,76061.37,7.82,1370
14322,2865,Hats,3032,32.0,97028.57,33960.0,63068.57,5.79,3486
14323,2865,T-Shirts,4059,28.0,113663.83,36372.43,77291.4,6.78,4667
14324,2865,Collectibles,1395,45.0,62804.5,23865.71,38938.79,3.75,1604
14325,2865,Game-Day Specials,2752,20.0,55054.12,16516.24,38537.88,3.28,3164
14326,2866,Jerseys,1230,110.0,135391.99,56864.64,78527.35,8.11,1414
14327,2866,Hats,3208,32.0,102672.66,35935.43,66737.23,6.15,3689
14328,2866,T-Shirts,3991,28.0,111751.68,35760.54,75991.14,6.7,4589
14329,2866,Collectibles,1436,45.0,64626.19,24557.95,40068.24,3.87,1651
14330,2866,Game-Day Specials,3042,20.0,60855.42,18256.63,42598.79,3.65,3498
14331,2867,Jerseys,1292,110.0,142188.5,59719.17,82469.33,7.87,1550
14332,2867,Hats,3269,32.0,104612.01,36614.2,67997.81,5.79,3922
14333,2867,T-Shirts,4032,28.0,112908.28,36130.65,76777.63,6.25,4838
14334,2867,Collectibles,1480,45.0,66644.32,25324.84,41319.48,3.69,1776
14335,2867,Game-Day Specials,3271,20.0,65420.96,19626.29,45794.67,3.62,3925
14336,2868,Jerseys,1154,110.0,126966.96,53326.12,73640.84,7.95,1327
14337,2868,Hats,3041,32.0,97343.21,34070.12,63273.09,6.1,3497
14338,2868,T-Shirts,3646,28.0,102096.55,32670.9,69425.65,6.4,4192
14339,2868,Collectibles,1270,45.0,57166.71,21723.35,35443.36,3.58,1460
14340,2868,Game-Day Specials,2654,20.0,53080.45,15924.13,37156.32,3.33,3052
14341,2869,Jerseys,1175,110.0,129347.88,54326.11,75021.77,7.72,1351
14342,2869,Hats,3246,32.0,103892.91,36362.52,67530.39,6.2,3732
14343,2869,T-Shirts,3842,28.0,107593.06,34429.78,73163.28,6.42,4418
14344,2869,Collectibles,1468,45.0,66076.44,25109.05,40967.39,3.94,1688
14345,2869,Game-Day Specials,2824,20.0,56487.92,16946.38,39541.54,3.37,3247
14346,2870,Jerseys,1141,110.0,125536.01,52725.12,72810.89,8.08,1255
14347,2870,Hats,2744,32.0,87832.58,30741.4,57091.18,5.66,3018
14348,2870,T-Shirts,3478,28.0,97394.18,31166.14,66228.04,6.27,3825
14349,2870,Collectibles,1363,45.0,61348.15,23312.3,38035.85,3.95,1499
14350,2870,Game-Day Specials,2646,20.0,52933.21,15879.96,37053.25,3.41,2910
14351,2871,Jerseys,1340,110.0,147461.48,61933.82,85527.66,8.17,1608
14352,2871,Hats,3570,32.0,114255.42,39989.4,74266.02,6.33,4284
14353,2871,T-Shirts,4681,28.0,131068.52,41941.93,89126.59,7.26,5617
14354,2871,Collectibles,1516,45.0,68233.38,25928.68,42304.7,3.78,1819
14355,2871,Game-Day Specials,3301,20.0,66027.73,19808.32,46219.41,3.66,3961
14356,2872,Jerseys,1243,110.0,136742.14,57431.7,79310.44,8.0,1429
14357,2872,Hats,3136,32.0,100369.08,35129.18,65239.9,5.87,3606
14358,2872,T-Shirts,3808,28.0,106651.97,34128.63,72523.34,6.24,4379
14359,2872,Collectibles,1453,45.0,65386.77,24846.97,40539.8,3.82,1670
14360,2872,Game-Day Specials,3057,20.0,61141.43,18342.43,42799.0,3.58,3515
14361,2873,Jerseys,1325,110.0,145757.46,61218.13,84539.33,8.34,1590
14362,2873,Hats,3162,32.0,101194.5,35418.07,65776.43,5.79,3794
14363,2873,T-Shirts,4084,28.0,114365.39,36596.92,77768.47,6.54,4900
14364,2873,Collectibles,1558,45.0,70146.38,26655.62,43490.76,4.01,1869
14365,2873,Game-Day Specials,2964,20.0,59280.5,17784.15,41496.35,3.39,3556
14366,2874,Jerseys,1023,110.0,112587.7,47286.83,65300.87,7.19,1125
14367,2874,Hats,2731,32.0,87416.95,30595.93,56821.02,5.58,3004
14368,2874,T-Shirts,3256,28.0,91193.43,29181.9,62011.53,5.82,3581
14369,2874,Collectibles,1223,45.0,55076.56,20929.09,34147.47,3.52,1345
14370,2874,Game-Day Specials,2484,20.0,49683.37,14905.01,34778.36,3.17,2732
14371,2875,Jerseys,1016,110.0,111849.54,46976.81,64872.73,7.45,1117
14372,2875,Hats,2549,32.0,81583.59,28554.26,53029.33,5.43,2803
14373,2875,T-Shirts,3370,28.0,94367.35,30197.55,64169.8,6.29,3707
14374,2875,Collectibles,1224,45.0,55107.63,20940.9,34166.73,3.67,1346
14375,2875,Game-Day Specials,2521,20.0,50437.46,15131.24,35306.22,3.36,2773
14376,2876,Jerseys,1024,110.0,112703.18,47335.34,65367.84,7.27,1126
14377,2876,Hats,2616,32.0,83734.7,29307.14,54427.56,5.4,2877
14378,2876,T-Shirts,3415,28.0,95628.26,30601.04,65027.22,6.16,3756
14379,2876,Collectibles,1173,45.0,52815.92,20070.05,32745.87,3.4,1290
14380,2876,Game-Day Specials,2591,20.0,51835.52,15550.66,36284.86,3.34,2850
14381,2877,Jerseys,1193,110.0,131262.22,55130.13,76132.09,8.01,1371
14382,2877,Hats,3016,32.0,96527.66,33784.68,62742.98,5.89,3468
14383,2877,T-Shirts,3452,28.0,96664.69,30932.7,65731.99,5.9,3969
14384,2877,Collectibles,1283,45.0,57748.98,21944.61,35804.37,3.52,1475
14385,2877,Game-Day Specials,2780,20.0,55615.81,16684.74,38931.07,3.39,3196
14386,2878,Jerseys,1060,110.0,116698.56,49013.4,67685.16,7.73,1166
14387,2878,Hats,2603,32.0,83324.68,29163.64,54161.04,5.52,2863
14388,2878,T-Shirts,3058,28.0,85638.08,27404.19,58233.89,5.67,3363
14389,2878,Collectibles,1182,45.0,53233.95,20228.9,33005.05,3.53,1300
14390,2878,Game-Day Specials,2332,20.0,46643.18,13992.95,32650.23,3.09,2565
14391,2879,Jerseys,923,110.0,101575.2,42661.58,58913.62,7.02,1015
14392,2879,Hats,2504,32.0,80153.71,28053.8,52099.91,5.54,2754
14393,2879,T-Shirts,2976,28.0,83354.49,26673.44,56681.05,5.76,3273
14394,2879,Collectibles,1180,45.0,53130.79,20189.7,32941.09,3.67,1298
14395,2879,Game-Day Specials,2172,20.0,43447.99,13034.4,30413.59,3.0,2389
14396,2880,Jerseys,1203,110.0,132352.69,55588.13,76764.56,7.69,1443
14397,2880,Hats,3275,32.0,104831.28,36690.95,68140.33,6.09,3930
14398,2880,T-Shirts,4021,28.0,112593.56,36029.94,76563.62,6.55,4825
14399,2880,Collectibles,1513,45.0,68091.02,25874.59,42216.43,3.96,1815
14400,2880,Game-Day Specials,2843,20.0,56862.57,17058.77,39803.8,3.31,3411
14401,2881,Jerseys,1341,110.0,147614.93,61998.27,85616.66,8.47,1609
14402,2881,Hats,3213,32.0,102818.68,35986.54,66832.14,5.9,3855
14403,2881,T-Shirts,3893,28.0,109014.84,34884.75,74130.09,6.26,4671
14404,2881,Collectibles,1408,45.0,63388.51,24087.63,39300.88,3.64,1689
14405,2881,Game-Day Specials,2917,20.0,58358.11,17507.43,40850.68,3.35,3500
14406,2882,Jerseys,1262,110.0,138828.07,58307.79,80520.28,7.78,1514
14407,2882,Hats,3295,32.0,105468.87,36914.1,68554.77,5.91,3954
14408,2882,T-Shirts,4169,28.0,116747.05,37359.06,79387.99,6.54,5002
14409,2882,Collectibles,1500,45.0,67502.67,25651.01,41851.66,3.78,1800
14410,2882,Game-Day Specials,3105,20.0,62106.3,18631.89,43474.41,3.48,3726
14411,2883,Jerseys,1037,110.0,114115.86,47928.66,66187.2,7.54,1140
14412,2883,Hats,2493,32.0,79794.6,27928.11,51866.49,5.27,2742
14413,2883,T-Shirts,3161,28.0,88526.29,28328.41,60197.88,5.85,3477
14414,2883,Collectibles,1209,45.0,54430.57,20683.62,33746.95,3.6,1329
14415,2883,Game-Day Specials,2362,20.0,47259.12,14177.74,33081.38,3.12,2598
14416,2884,Jerseys,996,110.0,109621.95,46041.22,63580.73,7.5,1095
14417,2884,Hats,2685,32.0,85938.85,30078.6,55860.25,5.88,2953
14418,2884,T-Shirts,3067,28.0,85881.54,27482.09,58399.45,5.87,3373
14419,2884,Collectibles,1169,45.0,52636.17,20001.74,32634.43,3.6,1285
14420,2884,Game-Day Specials,2415,20.0,48308.25,14492.48,33815.77,3.3,2656
14421,2885,Jerseys,1126,110.0,123880.31,52029.73,71850.58,7.55,1294
14422,2885,Hats,2760,32.0,88346.28,30921.2,57425.08,5.38,3173
14423,2885,T-Shirts,3777,28.0,105771.82,33846.98,71924.84,6.44,4343
14424,2885,Collectibles,1402,45.0,63128.78,23988.94,39139.84,3.85,1612
14425,2885,Game-Day Specials,2708,20.0,54177.33,16253.2,37924.13,3.3,3114
14426,2886,Jerseys,1355,110.0,149079.63,62613.44,86466.19,8.26,1626
14427,2886,Hats,3635,32.0,116350.88,40722.81,75628.07,6.44,4362
14428,2886,T-Shirts,4332,28.0,121309.68,38819.1,82490.58,6.72,5198
14429,2886,Collectibles,1674,45.0,75343.87,28630.67,46713.2,4.17,2008
14430,2886,Game-Day Specials,3596,20.0,71929.37,21578.81,50350.56,3.98,4315
14431,2887,Jerseys,1273,110.0,140123.77,58851.98,81271.79,8.08,1527
14432,2887,Hats,3551,32.0,113662.17,39781.76,73880.41,6.55,4261
14433,2887,T-Shirts,4076,28.0,114141.21,36525.19,77616.02,6.58,4891
14434,2887,Collectibles,1465,45.0,65952.77,25062.05,40890.72,3.8,1758
14435,2887,Game-Day Specials,3355,20.0,67102.07,20130.62,46971.45,3.87,4026
14436,2888,Jerseys,1073,110.0,118030.16,49572.67,68457.49,7.4,1233
14437,2888,Hats,2681,32.0,85804.4,30031.54,55772.86,5.38,3083
14438,2888,T-Shirts,3342,28.0,93598.19,29951.42,63646.77,5.87,3843
14439,2888,Collectibles,1210,45.0,54468.05,20697.86,33770.19,3.41,1391
14440,2888,Game-Day Specials,2691,20.0,53820.72,16146.22,37674.5,3.37,3094
14441,2889,Jerseys,1303,110.0,143370.12,60215.45,83154.67,8.18,1563
14442,2889,Hats,3232,32.0,103450.19,36207.57,67242.62,5.9,3878
14443,2889,T-Shirts,3750,28.0,105026.31,33608.42,71417.89,5.99,4500
14444,2889,Collectibles,1501,45.0,67579.49,25680.21,41899.28,3.85,1801
14445,2889,Game-Day Specials,2802,20.0,56055.26,16816.58,39238.68,3.2,3362
14446,2890,Jerseys,991,110.0,109084.7,45815.57,63269.13,7.22,1090
14447,2890,Hats,2582,32.0,82646.52,28926.28,53720.24,5.47,2840
14448,2890,T-Shirts,3471,28.0,97203.95,31105.26,66098.69,6.43,3818
14449,2890,Collectibles,1180,45.0,53110.56,20182.01,32928.55,3.52,1298
14450,2890,Game-Day Specials,2514,20.0,50295.82,15088.75,35207.07,3.33,2765
14451,2891,Jerseys,1173,110.0,129031.07,54193.05,74838.02,7.76,1348
14452,2891,Hats,3010,32.0,96325.44,33713.9,62611.54,5.79,3461
